"FIPS","Region","Table","LineCode","FirstYear","LineTitle","AreaName","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
"02122","8","CA91","30","1990","Residence adjustment","Kenai Peninsula Borough, AK ",50960,57751,58911,61965,72457,75490,82172,76373,75714,67060,75732,89156,93574,87257,88462,95592,137761,185686,227498,233786,235770,265529,279353
"02130","8","CA91","10","1990","Inflows of earnings (thousands of dollars)","Ketchikan Gateway Borough, AK ",4102,4051,4124,4380,4220,4227,3825,3980,3841,3801,3584,3199,3246,3554,4047,4279,4029,4149,4267,4315,4739,5252,5478
"02130","8","CA91","20","1990","Outflows of earnings","Ketchikan Gateway Borough, AK ",24934,21428,18788,18207,16395,16050,13944,11406,9124,8172,7360,6773,6886,7157,7561,8053,8428,8909,9278,9737,10084,10398,10902
"02130","8","CA91","30","1990","Residence adjustment","Ketchikan Gateway Borough, AK ",-20832,-17377,-14664,-13827,-12175,-11823,-10119,-7426,-5283,-4371,-3776,-3574,-3640,-3603,-3514,-3774,-4399,-4760,-5011,-5422,-5345,-5146,-5424
"02150","8","CA91","10","1990","Inflows of earnings (thousands of dollars)","Kodiak Island Borough, AK ",3359,3437,3533,3263,2829,2488,2334,2022,2175,2039,2308,3565,3629,3489,3575,3869,5087,6377,7629,7862,7987,8767,9144
"02150","8","CA91","20","1990","Outflows of earnings","Kodiak Island Borough, AK ",29377,30101,32140,33278,34749,36549,36675,37052,36719,38452,40501,36731,37760,40591,43428,45331,45658,48817,50788,53184,58163,63145,66201
"02150","8","CA91","30","1990","Residence adjustment","Kodiak Island Borough, AK ",-26018,-26664,-28607,-30015,-31920,-34061,-34341,-35030,-34544,-36413,-38193,-33166,-34131,-37102,-39853,-41462,-40571,-42440,-43159,-45322,-50176,-54378,-57057
"02164","8","CA91","10","1990","Inflows of earnings (thousands of dollars)","Lake and Peninsula Borough, AK ","(NA)",492,495,486,453,415,377,319,287,269,216,64,71,72,73,82,84,91,95,101,102,114,125
"02164","8","CA91","20","1990","Outflows of earnings","Lake and Peninsula Borough, AK ","(NA)",153,364,246,220,208,184,211,210,204,325,187,292,361,834,699,940,3814,4696,1192,2513,2907,1612
"02164","8","CA91","30","1990","Residence adjustment","Lake and Peninsula Borough, AK ","(NA)",339,131,240,233,207,193,108,77,65,-109,-123,-221,-289,-761,-617,-856,-3723,-4601,-1091,-2411,-2793,-1487
"02170","8","CA91","10","1990","Inflows of earnings (thousands of dollars)","Matanuska-Susitna Borough, AK ",316298,337632,352383,381470,403334,407297,439316,466888,511761,527838,585588,663769,719736,768994,842337,943934,1070939,1239531,1383590,1501298,1583644,1798250,1847079
"02170","8","CA91","20","1990","Outflows of earnings","Matanuska-Susitna Borough, AK ",10827,12472,13904,15095,17105,18555,18040,17878,18944,19259,20232,25909,28494,30786,32469,33312,31870,30394,30099,28976,27904,24188,26899
"02170","8","CA91","30","1990","Residence adjustment","Matanuska-Susitna Borough, AK ",305471,325160,338479,366375,386229,388742,421276,449010,492817,508579,565356,637860,691242,738208,809868,910622,1039069,1209137,1353491,1472322,1555740,1774062,1820180
"02180","8","CA91","10","1990","Inflows of earnings (thousands of dollars)","Nome Census Area, AK ",2075,2116,2049,1938,1808,1672,1560,1384,1240,1113,945,827,921,1017,1050,1135,1183,1219,1242,1252,1283,1405,1509
"02180","8","CA91","20","1990","Outflows of earnings","Nome Census Area, AK ",8165,5272,4905,4654,5275,5651,4473,4027,3180,2532,2288,958,1376,2444,2107,2520,2331,2642,3586,3011,3601,3239,3081
"02180","8","CA91","30","1990","Residence adjustment","Nome Census Area, AK ",-6090,-3156,-2856,-2716,-3467,-3979,-2913,-2643,-1940,-1419,-1343,-131,-455,-1427,-1057,-1385,-1148,-1423,-2344,-1759,-2318,-1834,-1572
"02185","8","CA91","10","1990","Inflows of earnings (thousands of dollars)","North Slope Borough, AK ",170245,175352,168410,179504,193617,201714,205850,189953,209030,190951,213149,266450,277538,283342,301885,310867,364017,419468,464656,492729,519591,504653,521308
"02185","8","CA91","20","1990","Outflows of earnings","North Slope Borough, AK ",499226,536825,518564,529111,595484,598712,620988,557864,631492,553267,643193,825063,836167,773266,785011,809686,998007,1194664,1392490,1473222,1505036,1647912,1718047
"02185","8","CA91","30","1990","Residence adjustment","North Slope Borough, AK ",-328981,-361473,-350154,-349607,-401867,-396998,-415138,-367911,-422462,-362316,-430044,-558613,-558629,-489924,-483126,-498819,-633990,-775196,-927834,-980493,-985445,-1143259,-1196739
"02188","8","CA91","10","1990","Inflows of earnings (thousands of dollars)","Northwest Arctic Borough, AK ",841,822,762,709,659,567,499,386,321,208,102,0,0,0,0,0,0,0,0,0,0,0,0
"02188","8","CA91","20","1990","Outflows of earnings","Northwest Arctic Borough, AK ",16164,19441,21455,21100,22836,24004,22997,26603,29114,26606,29626,31919,25420,24402,21986,25790,26747,28280,31306,32996,37854,41707,52099
"02188","8","CA91","30","1990","Residence adjustment","Northwest Arctic Borough, AK ",-15323,-18619,-20693,-20391,-22177,-23437,-22498,-26217,-28793,-26398,-29524,-31919,-25420,-24402,-21986,-25790,-26747,-28280,-31306,-32996,-37854,-41707,-52099
"02195","8","CA91","10","1990","Inflows of earnings (thousands of dollars)","Petersburg Census Area, AK ","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",2819,3229,3625,4298
"02195","8","CA91","20","1990","Outflows of earnings","Petersburg Census Area, AK ","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",3488,4448,4849,4990
"02195","8","CA91","30","1990","Residence adjustment","Petersburg Census Area, AK ","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",-669,-1219,-1224,-692
"02198","8","CA91","10","1990","Inflows of earnings (thousands of dollars)","Prince of Wales-Hyder Census Area, AK ","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",17196,17804,18688,19509
"02198","8","CA91","20","1990","Outflows of earnings","Prince of Wales-Hyder Census Area, AK ","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",16207,17379,18701,18910
"02198","8","CA91","30","1990","Residence adjustment","Prince of Wales-Hyder Census Area, AK ","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",989,425,-13,599
"02201","8","CA91","10","1990","Inflows of earnings (thousands of dollars)","Prince of Wales-Outer Ketchikan Census Area, AK ",19194,17033,16461,16752,17211,17497,16440,15700,12760,12936,13023,12296,12151,12602,13432,14214,15052,15897,16591,"(NA)","(NA)","(NA)","(NA)"
"02201","8","CA91","20","1990","Outflows of earnings","Prince of Wales-Outer Ketchikan Census Area, AK ",13229,12680,13186,13343,13323,14452,12908,14160,13858,13797,12773,12219,12596,13889,14953,15640,14372,14582,15292,"(NA)","(NA)","(NA)","(NA)"
"02201","8","CA91","30","1990","Residence adjustment","Prince of Wales-Outer Ketchikan Census Area, AK ",5965,4353,3275,3409,3888,3045,3532,1540,-1098,-861,250,77,-445,-1287,-1521,-1426,680,1315,1299,"(NA)","(NA)","(NA)","(NA)"
"02220","8","CA91","10","1990","Inflows of earnings (thousands of dollars)","Sitka City and Borough, AK ",3103,3093,3492,2280,2450,2507,2470,2390,2332,2378,2355,2754,2868,3013,3085,3138,3035,3297,3400,3723,3897,4194,4328
"02220","8","CA91","20","1990","Outflows of earnings","Sitka City and Borough, AK ",18302,18646,19442,19635,17283,17421,17683,17389,17980,18922,19784,20580,21615,23225,24325,25931,25930,26780,26835,28160,29221,31258,32483
"02220","8","CA91","30","1990","Residence adjustment","Sitka City and Borough, AK ",-15199,-15553,-15950,-17355,-14833,-14914,-15213,-14999,-15648,-16544,-17429,-17826,-18747,-20212,-21240,-22793,-22895,-23483,-23435,-24437,-25324,-27064,-28155
"02230","8","CA91","10","1990","Inflows of earnings (thousands of dollars)","Skagway Municipality, AK ","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",5466,5731,5921,6526,6874
"02230","8","CA91","20","1990","Outflows of earnings","Skagway Municipality, AK ","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",5756,5313,5141,5324,5782
"02230","8","CA91","30","1990","Residence adjustment","Skagway Municipality, AK ","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",-290,418,780,1202,1092
"02231","8","CA91","10","1990","Inflows of earnings (thousands of dollars)","Skagway-Yakutat-Angoon Census Area, AK ",8138,9386,10672,"(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"02231","8","CA91","20","1990","Outflows of earnings","Skagway-Yakutat-Angoon Census Area, AK ",15589,13615,13170,"(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"02231","8","CA91","30","1990","Residence adjustment","Skagway-Yakutat-Angoon Census Area, AK ",-7451,-4229,-2498,"(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"02232","8","CA91","10","1990","Inflows of earnings (thousands of dollars)","Skagway-Hoonah-Angoon Census Area, AK ","(NA)","(NA)","(NA)",905,1199,1539,1889,2196,2553,2953,3457,11922,12128,11835,12057,12643,14655,16668,"(NA)","(NA)","(NA)","(NA)","(NA)"
"02232","8","CA91","20","1990","Outflows of earnings","Skagway-Hoonah-Angoon Census Area, AK ","(NA)","(NA)","(NA)",441,516,643,782,969,937,1050,1284,8590,8839,9434,8242,9294,10034,11248,"(NA)","(NA)","(NA)","(NA)","(NA)"
"02232","8","CA91","30","1990","Residence adjustment","Skagway-Hoonah-Angoon Census Area, AK ","(NA)","(NA)","(NA)",464,683,896,1107,1227,1616,1903,2173,3332,3289,2401,3815,3349,4621,5420,"(NA)","(NA)","(NA)","(NA)","(NA)"
"02240","8","CA91","10","1990","Inflows of earnings (thousands of dollars)","Southeast Fairbanks Census Area, AK ",10053,10722,11219,11426,11828,11859,11987,12263,12769,12954,13765,14758,15810,16713,17737,19222,20947,21864,23018,23781,24418,26450,27380
"02240","8","CA91","20","1990","Outflows of earnings","Southeast Fairbanks Census Area, AK ",8603,8208,7606,6764,6602,5373,8057,6306,6909,5424,5406,2048,3778,7069,4970,11457,13081,18210,19511,20355,22412,24050,22036
"02240","8","CA91","30","1990","Residence adjustment","Southeast Fairbanks Census Area, AK ",1450,2514,3613,4662,5226,6486,3930,5957,5860,7530,8359,12710,12032,9644,12767,7765,7866,3654,3507,3426,2006,2400,5344
"02261","8","CA91","10","1990","Inflows of earnings (thousands of dollars)","Valdez-Cordova Census Area, AK ",2339,2314,2879,3746,4832,4704,5353,5634,6259,6485,7669,9671,10164,9558,10045,10559,11323,11879,13146,13766,13644,14741,15464
"02261","8","CA91","20","1990","Outflows of earnings","Valdez-Cordova Census Area, AK ",33081,23816,23965,27764,25939,26318,27322,30792,35704,33304,35643,32467,37812,37210,39393,40818,40393,42462,43465,42092,43685,45424,47062
"02261","8","CA91","30","1990","Residence adjustment","Valdez-Cordova Census Area, AK ",-30742,-21502,-21086,-24018,-21107,-21614,-21969,-25158,-29445,-26819,-27974,-22796,-27648,-27652,-29348,-30259,-29070,-30583,-30319,-28326,-30041,-30683,-31598
"02270","8","CA91","10","1990","Inflows of earnings (thousands of dollars)","Wade Hampton Census Area, AK ",287,308,345,381,399,408,406,390,401,413,431,591,654,743,772,819,842,879,872,880,908,1000,1043
"02270","8","CA91","20","1990","Outflows of earnings","Wade Hampton Census Area, AK ",1949,1939,2345,2794,2660,2986,3373,3663,3902,4129,4808,1600,1000,5830,5270,5500,5630,6130,6480,6810,7020,7470,7610
"02270","8","CA91","30","1990","Residence adjustment","Wade Hampton Census Area, AK ",-1662,-1631,-2000,-2413,-2261,-2578,-2967,-3273,-3501,-3716,-4377,-1009,-346,-5087,-4498,-4681,-4788,-5251,-5608,-5930,-6112,-6470,-6567
"02275","8","CA91","10","1990","Inflows of earnings (thousands of dollars)","Wrangell City and Borough, AK ","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",1603,1838,2061,2444
"02275","8","CA91","20","1990","Outflows of earnings","Wrangell City and Borough, AK ","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",2093,2261,2588,2551
"02275","8","CA91","30","1990","Residence adjustment","Wrangell City and Borough, AK ","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",-490,-423,-527,-107
"02280","8","CA91","10","1990","Inflows of earnings (thousands of dollars)","Wrangell-Petersburg Census Area, AK ",4615,4451,4362,4088,3213,3199,3033,2865,2750,2777,2883,2994,2950,2992,3131,3377,4041,4293,4516,"(NA)","(NA)","(NA)","(NA)"
"02280","8","CA91","20","1990","Outflows of earnings","Wrangell-Petersburg Census Area, AK ",2910,3436,4273,5153,5748,5780,6107,6542,6782,7726,8173,6130,5294,5192,5366,6025,5986,5950,5369,"(NA)","(NA)","(NA)","(NA)"
"02280","8","CA91","30","1990","Residence adjustment","Wrangell-Petersburg Census Area, AK ",1705,1015,89,-1065,-2535,-2581,-3074,-3677,-4032,-4949,-5290,-3136,-2344,-2200,-2235,-2648,-1945,-1657,-853,"(NA)","(NA)","(NA)","(NA)"
"02282","8","CA91","10","1990","Inflows of earnings (thousands of dollars)","Yakutat City and Borough, AK ","(NA)","(NA)","(NA)",1563,84,104,127,153,182,209,244,2275,2249,2065,2128,2200,2654,3177,3697,3905,3970,4342,4594
"02282","8","CA91","20","1990","Outflows of earnings","Yakutat City and Borough, AK ","(NA)","(NA)","(NA)",155,799,2754,3161,6308,2184,1981,990,1860,1791,1786,1910,1903,2274,2346,2181,2192,2154,2330,2426
"02282","8","CA91","30","1990","Residence adjustment","Yakutat City and Borough, AK ","(NA)","(NA)","(NA)",1408,-715,-2650,-3034,-6155,-2002,-1772,-746,415,458,279,218,297,380,831,1516,1713,1816,2012,2168
"02290","8","CA91","10","1990","Inflows of earnings (thousands of dollars)","Yukon-Koyukuk Census Area, AK ",2809,3176,3497,3835,4299,4730,5249,5532,6439,7060,7735,7943,8177,8357,8619,9228,10483,11071,11650,12180,12691,13562,14131
"02290","8","CA91","20","1990","Outflows of earnings","Yukon-Koyukuk Census Area, AK ",25414,16371,17263,16871,22696,25741,21898,22041,21468,22523,22549,41125,42522,34522,35248,33033,30256,31556,31769,34190,37062,41907,45300
"02290","8","CA91","30","1990","Residence adjustment","Yukon-Koyukuk Census Area, AK ",-22605,-13195,-13766,-13036,-18397,-21011,-16649,-16509,-15029,-15463,-14814,-33182,-34345,-26165,-26629,-23805,-19773,-20485,-20119,-22010,-24371,-28345,-31169
"02901","8","CA91","10","1990","Inflows of earnings (thousands of dollars)","Aleutian Islands Division, AK ","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"02901","8","CA91","20","1990","Outflows of earnings","Aleutian Islands Division, AK ","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"02901","8","CA91","30","1990","Residence adjustment","Aleutian Islands Division, AK ","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"02903","8","CA91","10","1990","Inflows of earnings (thousands of dollars)","Angoon Division, AK ","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"02903","8","CA91","20","1990","Outflows of earnings","Angoon Division, AK ","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"02903","8","CA91","30","1990","Residence adjustment","Angoon Division, AK ","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
