"FIPS","Region","Table","LineCode","FirstYear","LineTitle","AreaName","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
"39001","3","CA91","10","1990","Inflows of earnings (thousands of dollars)","Adams, OH ",60938,63277,69602,73871,81526,86320,92120,100694,109992,118942,126562,124496,125138,130247,138909,142960,147113,154877,154645,143767,146133,151536,155499
"39001","3","CA91","20","1990","Outflows of earnings","Adams, OH ",37507,36052,38497,38560,40287,37846,37949,38457,40247,41806,43130,50435,48047,48622,55702,58080,66446,70091,59178,50312,51959,56577,52802
"39001","3","CA91","30","1990","Residence adjustment","Adams, OH ",23431,27225,31105,35311,41239,48474,54171,62237,69745,77136,83432,74061,77091,81625,83207,84880,80667,84786,95467,93455,94174,94959,102697
"39003","3","CA91","10","1990","Inflows of earnings (thousands of dollars)","Allen, OH ",114903,121018,138704,147407,162446,179483,191641,203940,223837,234832,248813,251928,256243,259548,263337,270525,281400,287483,281627,245610,243317,249401,263519
"39003","3","CA91","20","1990","Outflows of earnings","Allen, OH ",375501,391438,401039,416020,445122,441701,447017,466089,509035,572272,614381,645522,656233,676319,710583,740770,766528,777442,767689,763011,800492,859522,879590
"39003","3","CA91","30","1990","Residence adjustment","Allen, OH ",-260598,-270420,-262335,-268613,-282676,-262218,-255376,-262149,-285198,-337440,-365568,-393594,-399990,-416771,-447246,-470245,-485128,-489959,-486062,-517401,-557175,-610121,-616071
"39005","3","CA91","10","1990","Inflows of earnings (thousands of dollars)","Ashland, OH ",139452,143669,154440,168989,182284,194475,204947,219132,235353,250947,267194,284254,288397,296424,307122,314849,321816,323085,322639,297312,301615,318373,329531
"39005","3","CA91","20","1990","Outflows of earnings","Ashland, OH ",90426,94883,102947,111093,122702,123940,122301,133225,141905,145551,153104,164977,165151,167165,172982,176011,179841,191510,191676,181127,180340,187182,192614
"39005","3","CA91","30","1990","Residence adjustment","Ashland, OH ",49026,48786,51493,57896,59582,70535,82646,85907,93448,105396,114090,119277,123246,129259,134140,138838,141975,131575,130963,116185,121275,131191,136917
"39007","3","CA91","10","1990","Inflows of earnings (thousands of dollars)","Ashtabula, OH ",304832,307024,331249,345496,371407,392553,400724,453416,467788,488003,529399,542576,539750,566490,580375,601753,622734,637389,631372,572721,579213,603131,658949
"39007","3","CA91","20","1990","Outflows of earnings","Ashtabula, OH ",93298,97645,104158,114105,125022,131885,144093,141201,160618,173151,175651,176602,179653,182961,194030,197649,199914,205320,210809,202915,211453,233054,220485
"39007","3","CA91","30","1990","Residence adjustment","Ashtabula, OH ",211534,209379,227091,231391,246385,260668,256631,312215,307170,314852,353748,365974,360097,383529,386345,404104,422820,432069,420563,369806,367760,370077,438464
"39009","3","CA91","10","1990","Inflows of earnings (thousands of dollars)","Athens, OH ",92677,91714,92416,92714,97921,100330,104331,110428,115875,119008,122233,135732,132610,131945,134768,137027,143812,149563,150713,145199,147955,155624,160979
"39009","3","CA91","20","1990","Outflows of earnings","Athens, OH ",53314,59678,65741,71973,80251,84676,95928,108238,114982,122118,132739,126704,131451,135622,140172,144607,148692,160387,164534,170125,180985,188404,195011
"39009","3","CA91","30","1990","Residence adjustment","Athens, OH ",39363,32036,26675,20741,17670,15654,8403,2190,893,-3110,-10506,9028,1159,-3677,-5404,-7580,-4880,-10824,-13821,-24926,-33030,-32780,-34032
"39011","3","CA91","10","1990","Inflows of earnings (thousands of dollars)","Auglaize, OH ",210301,222416,235015,245987,262264,270643,278502,296896,322659,358513,386942,402322,414084,428344,449054,464454,487142,493579,486099,455409,476550,509837,524675
"39011","3","CA91","20","1990","Outflows of earnings","Auglaize, OH ",135616,139470,159326,165275,181907,201159,206839,212581,231461,227196,237578,236972,232099,245536,259568,275825,283206,298125,298159,250815,249485,267565,297206
"39011","3","CA91","30","1990","Residence adjustment","Auglaize, OH ",74685,82946,75689,80712,80357,69484,71663,84315,91198,131317,149364,165350,181985,182808,189486,188629,203936,195454,187940,204594,227065,242272,227469
"39013","3","CA91","10","1990","Inflows of earnings (thousands of dollars)","Belmont, OH ",226185,229807,247955,251810,268301,268137,288002,291707,311946,326439,339774,352026,356597,362029,381100,386225,399459,421517,457277,437982,432887,464638,505805
"39013","3","CA91","20","1990","Outflows of earnings","Belmont, OH ",123917,126279,123330,124327,130211,135215,133183,141457,153605,162767,164903,171008,182470,191261,205449,216087,229314,231046,238830,252094,258356,273822,279459
"39013","3","CA91","30","1990","Residence adjustment","Belmont, OH ",102268,103528,124625,127483,138090,132922,154819,150250,158341,163672,174871,181018,174127,170768,175651,170138,170145,190471,218447,185888,174531,190816,226346
"39015","3","CA91","10","1990","Inflows of earnings (thousands of dollars)","Brown, OH ",217631,223713,241491,260036,281294,299422,316637,361842,382415,412462,440413,463660,469282,489148,508846,522270,532528,551232,537542,494396,479651,499204,523180
"39015","3","CA91","20","1990","Outflows of earnings","Brown, OH ",35318,37454,42569,44023,50958,54437,57087,59031,69498,77207,82706,63347,63084,66478,74351,76951,84036,102548,114897,120086,139559,142540,140857
"39015","3","CA91","30","1990","Residence adjustment","Brown, OH ",182313,186259,198922,216013,230336,244985,259550,302811,312917,335255,357707,400313,406198,422670,434495,445319,448492,448684,422645,374310,340092,356664,382323
"39017","3","CA91","10","1990","Inflows of earnings (thousands of dollars)","Butler, OH ",1829001,1960698,2120691,2249090,2405853,2564404,2700824,2893603,3125548,3350983,3550829,3701025,3751120,3831202,3939295,4053819,4105571,4196014,4176721,3967291,3945010,4095520,4332059
"39017","3","CA91","20","1990","Outflows of earnings","Butler, OH ",687626,715747,814366,850252,921988,1022664,1102305,1247877,1404910,1553442,1695658,1773935,1859285,1952523,2119560,2230963,2458998,2641390,2750873,2596790,2742460,2904391,2929251
"39017","3","CA91","30","1990","Residence adjustment","Butler, OH ",1141375,1244951,1306325,1398838,1483865,1541740,1598519,1645726,1720638,1797541,1855171,1927090,1891835,1878679,1819735,1822856,1646573,1554624,1425848,1370501,1202550,1191129,1402808
"39019","3","CA91","10","1990","Inflows of earnings (thousands of dollars)","Carroll, OH ",148873,150740,157921,161589,175577,182900,195263,212605,225855,229020,240366,256095,254915,256980,262967,268957,271714,274122,274994,245441,248987,264063,251050
"39019","3","CA91","20","1990","Outflows of earnings","Carroll, OH ",36868,37342,43896,51537,56122,60300,59839,56882,62259,66669,72190,64097,62465,62186,63802,75903,79288,82806,83311,76334,90718,96448,116769
"39019","3","CA91","30","1990","Residence adjustment","Carroll, OH ",112005,113398,114025,110052,119455,122600,135424,155723,163596,162351,168176,191998,192450,194794,199165,193054,192426,191316,191683,169107,158269,167615,134281
"39021","3","CA91","10","1990","Inflows of earnings (thousands of dollars)","Champaign, OH ",227753,238064,255855,265876,282607,301981,314161,333479,370121,381326,398470,409977,401225,403307,412214,422478,439033,441542,446063,413177,414902,436851,455250
"39021","3","CA91","20","1990","Outflows of earnings","Champaign, OH ",70006,76172,84221,87546,88241,91339,98211,113561,117796,122681,140063,147331,145617,151711,157780,162072,168399,171123,169919,154114,154127,161498,173675
"39021","3","CA91","30","1990","Residence adjustment","Champaign, OH ",157747,161892,171634,178330,194366,210642,215950,219918,252325,258645,258407,262646,255608,251596,254434,260406,270634,270419,276144,259063,260775,275353,281575
"39023","3","CA91","10","1990","Inflows of earnings (thousands of dollars)","Clark, OH ",557381,575026,602915,647470,701568,746692,771005,824330,825087,867268,924921,939327,962452,998918,1051392,1094560,1139834,1160293,1145217,1081365,1103926,1141478,1165257
"39023","3","CA91","20","1990","Outflows of earnings","Clark, OH ",297297,314834,346891,347335,361463,389246,394500,409128,487988,502023,508740,517560,476111,459204,460522,459245,480904,473621,490158,473733,470967,510780,528017
"39023","3","CA91","30","1990","Residence adjustment","Clark, OH ",260084,260192,256024,300135,340105,357446,376505,415202,337099,365245,416181,421767,486341,539714,590870,635315,658930,686672,655059,607632,632959,630698,637240
"39025","3","CA91","10","1990","Inflows of earnings (thousands of dollars)","Clermont, OH ",1274130,1324163,1410075,1480177,1554673,1648865,1741921,2046498,2187694,2497618,2623590,2706193,2748627,2813092,2977078,3055686,3082348,3155378,3180438,2995459,3038578,3175994,3315759
"39025","3","CA91","20","1990","Outflows of earnings","Clermont, OH ",374886,403273,460460,477429,530194,561942,591099,574753,653483,675171,748425,824870,823160,861757,983912,1025787,1137478,1190584,1161690,1090540,1087150,1159359,1214362
"39025","3","CA91","30","1990","Residence adjustment","Clermont, OH ",899244,920890,949615,1002748,1024479,1086923,1150822,1471745,1534211,1822447,1875165,1881323,1925467,1951335,1993166,2029899,1944870,1964794,2018748,1904919,1951428,2016635,2101397
"39027","3","CA91","10","1990","Inflows of earnings (thousands of dollars)","Clinton, OH ",115613,121418,132142,139058,149334,158366,165399,177934,191905,205442,217766,225540,229816,238358,251001,259339,268259,278730,277461,261006,263990,277260,287526
"39027","3","CA91","20","1990","Outflows of earnings","Clinton, OH ",119861,134801,151260,168049,199043,227103,265905,306275,345972,384213,408243,443666,446117,473629,497939,537086,626284,646596,635999,535437,344007,322628,330665
"39027","3","CA91","30","1990","Residence adjustment","Clinton, OH ",-4248,-13383,-19118,-28991,-49709,-68737,-100506,-128341,-154067,-178771,-190477,-218126,-216301,-235271,-246938,-277747,-358025,-367866,-358538,-274431,-80017,-45368,-43139
"39029","3","CA91","10","1990","Inflows of earnings (thousands of dollars)","Columbiana, OH ",443762,461326,515509,536324,604821,594066,573374,600290,629584,655097,689911,711477,714773,722107,723271,736944,773387,793020,808743,746681,775891,836214,879004
"39029","3","CA91","20","1990","Outflows of earnings","Columbiana, OH ",134627,136083,138907,146014,150696,174309,194557,208061,225765,236347,245851,262682,267334,274482,274058,276033,282736,286891,284295,267860,270027,285440,291175
"39029","3","CA91","30","1990","Residence adjustment","Columbiana, OH ",309135,325243,376602,390310,454125,419757,378817,392229,403819,418750,444060,448795,447439,447625,449213,460911,490651,506129,524448,478821,505864,550774,587829
"39031","3","CA91","10","1990","Inflows of earnings (thousands of dollars)","Coshocton, OH ",52062,55023,62489,68240,75482,80898,85711,91949,101477,110808,121500,122639,122398,125137,130044,132405,134198,137469,135540,125277,126130,135772,141703
"39031","3","CA91","20","1990","Outflows of earnings","Coshocton, OH ",45613,45840,47325,49694,52508,53407,54787,57217,59885,62407,65059,67595,67062,68826,70443,69877,72430,74247,75416,69398,72418,72984,72836
"39031","3","CA91","30","1990","Residence adjustment","Coshocton, OH ",6449,9183,15164,18546,22974,27491,30924,34732,41592,48401,56441,55044,55336,56311,59601,62528,61768,63222,60124,55879,53712,62788,68867
"39033","3","CA91","10","1990","Inflows of earnings (thousands of dollars)","Crawford, OH ",150206,149243,155445,166414,175208,184231,191941,201893,212773,223628,236212,247522,252814,261604,269234,272404,278405,276973,276616,251716,251369,262114,270579
