"FIPS","Region","Table","LineCode","FirstYear","LineTitle","AreaName","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
"27049","4","CA91","10","1990","Inflows of earnings (thousands of dollars)","Goodhue, MN ",130466,139658,153280,162339,172967,185904,202537,219659,244346,268804,293053,318732,329885,346898,363932,372060,383301,403662,414177,399562,414758,429827,443260
"27049","4","CA91","20","1990","Outflows of earnings","Goodhue, MN ",91736,103972,124183,130773,141170,153479,166822,184500,201795,220007,239442,253812,260645,266005,292725,287026,292331,307012,331721,324564,337027,361161,359637
"27049","4","CA91","30","1990","Residence adjustment","Goodhue, MN ",38730,35686,29097,31566,31797,32425,35715,35159,42551,48797,53611,64920,69240,80893,71207,85034,90970,96650,82456,74998,77731,68666,83623
"27051","4","CA91","10","1990","Inflows of earnings (thousands of dollars)","Grant, MN ",7358,8033,9009,10002,11369,12616,14078,15698,17388,19017,21049,23226,24855,26172,27538,27737,28710,30282,32184,31467,32000,33686,35533
"27051","4","CA91","20","1990","Outflows of earnings","Grant, MN ",6169,6855,7619,8449,9623,10134,11104,11841,12017,13078,14294,15600,16359,16675,16828,15913,16052,17311,19037,19695,19774,19684,20444
"27051","4","CA91","30","1990","Residence adjustment","Grant, MN ",1189,1178,1390,1553,1746,2482,2974,3857,5371,5939,6755,7626,8496,9497,10710,11824,12658,12971,13147,11772,12226,14002,15089
"27053","4","CA91","10","1990","Inflows of earnings (thousands of dollars)","Hennepin, MN ",2583946,2704987,2945787,3068724,3241042,3466671,3675488,3880874,4228887,4570206,4993614,5269250,5441394,5701389,6017193,6149824,6328838,6595689,6768893,6458938,6660567,7029636,7146434
"27053","4","CA91","20","1990","Outflows of earnings","Hennepin, MN ",7822430,8259387,9028720,9589860,10275350,11074342,12037623,13182112,14480244,15603369,17246049,18336392,18077737,18484569,19579475,20341550,20953306,22779812,23457471,21711152,22491369,24407339,25503628
"27053","4","CA91","30","1990","Residence adjustment","Hennepin, MN ",-5238484,-5554400,-6082933,-6521136,-7034308,-7607671,-8362135,-9301238,-10251357,-11033163,-12252435,-13067142,-12636343,-12783180,-13562282,-14191726,-14624468,-16184123,-16688578,-15252214,-15830802,-17377703,-18357194
"27055","4","CA91","10","1990","Inflows of earnings (thousands of dollars)","Houston, MN ",104309,114210,123274,132778,141791,147841,159861,170982,185488,193454,206656,231412,236742,246355,251224,261000,276851,282862,289552,292087,296841,306974,306196
