"FIPS","Region","Table","LineCode","FirstYear","LineTitle","AreaName","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
"08043","7","CA91","30","1990","Residence adjustment","Fremont, CO ",8563,10921,11781,11771,12653,15750,19068,22436,27251,32211,35145,29598,31149,31408,37566,39941,45419,49068,46282,45746,47173,52341,59617
"08045","7","CA91","10","1990","Inflows of earnings (thousands of dollars)","Garfield, CO ",65572,61778,72603,82998,96797,104077,116748,133481,150121,168147,213251,192604,187409,187433,198983,214344,231795,256770,267632,229637,211340,216120,224425
"08045","7","CA91","20","1990","Outflows of earnings","Garfield, CO ",38155,37729,30513,34240,40137,44646,48079,52540,60579,67382,76125,85471,87643,94616,104646,130146,170963,198428,234358,191361,180457,189398,193667
"08045","7","CA91","30","1990","Residence adjustment","Garfield, CO ",27417,24049,42090,48758,56660,59431,68669,80941,89542,100765,137126,107133,99766,92817,94337,84198,60832,58342,33274,38276,30883,26722,30758
"08047","7","CA91","10","1990","Inflows of earnings (thousands of dollars)","Gilpin, CO ",32083,31719,6880,8794,13141,18680,29177,40059,49600,60011,72275,81413,77669,79769,84010,90192,96004,99761,105969,100932,101888,104136,110587
"08047","7","CA91","20","1990","Outflows of earnings","Gilpin, CO ",810,2360,27097,44574,60093,79391,78678,80000,91397,110756,137566,158883,171814,161751,161537,165676,161385,155240,151936,168337,186866,187124,188309
"08047","7","CA91","30","1990","Residence adjustment","Gilpin, CO ",31273,29359,-20217,-35780,-46952,-60711,-49501,-39941,-41797,-50745,-65291,-77470,-94145,-81982,-77527,-75484,-65381,-55479,-45967,-67405,-84978,-82988,-77722
"08049","7","CA91","10","1990","Inflows of earnings (thousands of dollars)","Grand, CO ",5732,7507,9446,11657,14037,16592,19331,23011,27307,32160,37967,41838,41237,41297,43478,46017,49607,52300,55164,51197,52441,56107,57826
"08049","7","CA91","20","1990","Outflows of earnings","Grand, CO ",2991,3337,3607,4108,4629,5107,5530,6016,6701,7505,8323,7859,8277,8497,8866,9469,10235,11602,11917,10385,9443,9485,9648
"08049","7","CA91","30","1990","Residence adjustment","Grand, CO ",2741,4170,5839,7549,9408,11485,13801,16995,20606,24655,29644,33979,32960,32800,34612,36548,39372,40698,43247,40812,42998,46622,48178
"08051","7","CA91","10","1990","Inflows of earnings (thousands of dollars)","Gunnison, CO ",4584,4639,4811,5198,5762,5965,5826,6198,6557,6806,7637,7776,7743,8036,8754,10204,12193,13534,14638,12428,12227,12918,13162
"08051","7","CA91","20","1990","Outflows of earnings","Gunnison, CO ",10805,13820,18532,21572,23980,26310,28374,29997,31024,32314,34395,37414,39468,42925,49256,52226,58444,65005,71181,69005,72470,71552,70617
"08051","7","CA91","30","1990","Residence adjustment","Gunnison, CO ",-6221,-9181,-13721,-16374,-18218,-20345,-22548,-23799,-24467,-25508,-26758,-29638,-31725,-34889,-40502,-42022,-46251,-51471,-56543,-56577,-60243,-58634,-57455
"08053","7","CA91","10","1990","Inflows of earnings (thousands of dollars)","Hinsdale, CO ",399,435,495,568,654,747,846,964,1101,1234,1419,1627,1654,1711,1797,1937,2104,2278,2358,2306,2326,2392,2494
"08053","7","CA91","20","1990","Outflows of earnings","Hinsdale, CO ",176,228,239,306,238,190,164,137,154,137,105,65,51,55,58,59,67,65,70,68,63,72,70
"08053","7","CA91","30","1990","Residence adjustment","Hinsdale, CO ",223,207,256,262,416,557,682,827,947,1097,1314,1562,1603,1656,1739,1878,2037,2213,2288,2238,2263,2320,2424
"08055","7","CA91","10","1990","Inflows of earnings (thousands of dollars)","Huerfano, CO ",5275,5523,5497,5723,5978,6105,6121,6431,6826,7031,7352,7863,7977,8151,8603,9012,9628,10227,10719,10429,10387,10662,10965
"08055","7","CA91","20","1990","Outflows of earnings","Huerfano, CO ",1787,2085,2256,2460,2840,3203,3753,4790,5837,6047,6492,6318,6852,6658,7053,7227,7674,8237,8677,8504,7853,7681,7494
"08055","7","CA91","30","1990","Residence adjustment","Huerfano, CO ",3488,3438,3241,3263,3138,2902,2368,1641,989,984,860,1545,1125,1493,1550,1785,1954,1990,2042,1925,2534,2981,3471
"08057","7","CA91","10","1990","Inflows of earnings (thousands of dollars)","Jackson, CO ",467,530,584,651,731,799,910,1000,1134,1263,1397,1481,1523,1558,1667,1886,2140,2345,2479,2133,2016,2121,2190
"08057","7","CA91","20","1990","Outflows of earnings","Jackson, CO ",1083,1108,1268,1312,1050,687,665,581,711,768,895,578,662,686,607,751,691,680,907,854,881,876,876
"08057","7","CA91","30","1990","Residence adjustment","Jackson, CO ",-616,-578,-684,-661,-319,112,245,419,423,495,502,903,861,872,1060,1135,1449,1665,1572,1279,1135,1245,1314
"08059","7","CA91","10","1990","Inflows of earnings (thousands of dollars)","Jefferson, CO ",3842798,4026271,4372256,4759866,4984152,5240098,5502109,6119341,7236294,7896521,9134144,9377818,8847316,8906524,9246684,9461983,9596460,9836887,9885591,8784333,8529419,8650954,9202881
"08059","7","CA91","20","1990","Outflows of earnings","Jefferson, CO ",1879595,2052442,2149786,2230392,2307780,2500161,2658436,2855667,2815775,3052854,3254185,3408653,3384173,3472598,3630449,3936376,4182217,4497774,4746464,4961215,5250745,5593512,5796603
"08059","7","CA91","30","1990","Residence adjustment","Jefferson, CO ",1963203,1973829,2222470,2529474,2676372,2739937,2843673,3263674,4420519,4843667,5879959,5969165,5463143,5433926,5616235,5525607,5414243,5339113,5139127,3823118,3278674,3057442,3406278
"08061","7","CA91","10","1990","Inflows of earnings (thousands of dollars)","Kiowa, CO ",955,1031,1081,1166,1288,1446,1536,1785,1967,2085,2296,2570,2578,2621,2691,2587,2269,2322,2486,2485,2594,2737,2795
"08061","7","CA91","20","1990","Outflows of earnings","Kiowa, CO ",1286,1337,1675,1844,2063,2203,2265,2647,2556,2426,2440,2932,2739,2444,2457,2504,2914,2930,2923,3070,3654,4143,3916
"08061","7","CA91","30","1990","Residence adjustment","Kiowa, CO ",-331,-306,-594,-678,-775,-757,-729,-862,-589,-341,-144,-362,-161,177,234,83,-645,-608,-437,-585,-1060,-1406,-1121
"08063","7","CA91","10","1990","Inflows of earnings (thousands of dollars)","Kit Carson, CO ",1505,1857,2104,2353,2686,3159,3323,3932,4414,4887,5584,6594,6458,6752,6674,6981,7186,7624,7995,7704,7931,8898,9047
"08063","7","CA91","20","1990","Outflows of earnings","Kit Carson, CO ",2938,2559,2809,3086,3519,3756,4087,4647,5188,5872,6427,6914,7022,6787,7138,7671,8039,8537,9047,9224,10278,9631,9756
"08063","7","CA91","30","1990","Residence adjustment","Kit Carson, CO ",-1433,-702,-705,-733,-833,-597,-764,-715,-774,-985,-843,-320,-564,-35,-464,-690,-853,-913,-1052,-1520,-2347,-733,-709
"08065","7","CA91","10","1990","Inflows of earnings (thousands of dollars)","Lake, CO ",24948,27026,29999,32430,35762,38372,41148,45426,49226,52517,55552,56142,54594,53932,56518,61222,67727,72519,75298,66768,63278,63866,65699
"08065","7","CA91","20","1990","Outflows of earnings","Lake, CO ",7804,8555,7166,6149,5538,6074,5804,5292,5006,4442,4161,5433,5483,5725,5455,5757,6198,6612,7120,7052,6923,6995,7436
"08065","7","CA91","30","1990","Residence adjustment","Lake, CO ",17144,18471,22833,26281,30224,32298,35344,40134,44220,48075,51391,50709,49111,48207,51063,55465,61529,65907,68178,59716,56355,56871,58263
"08067","7","CA91","10","1990","Inflows of earnings (thousands of dollars)","La Plata, CO ",29487,30815,32379,35280,37848,40378,41825,44254,48142,50833,53843,59613,61224,64320,71449,77877,88235,98656,109073,99501,98590,106821,110968
"08067","7","CA91","20","1990","Outflows of earnings","La Plata, CO ",14734,17172,20214,23139,28000,32117,36383,40398,44689,49746,56380,59527,63449,69398,79342,86847,99240,115126,117900,109950,112230,111543,117212
"08067","7","CA91","30","1990","Residence adjustment","La Plata, CO ",14753,13643,12165,12141,9848,8261,5442,3856,3453,1087,-2537,86,-2225,-5078,-7893,-8970,-11005,-16470,-8827,-10449,-13640,-4722,-6244
"08069","7","CA91","10","1990","Inflows of earnings (thousands of dollars)","Larimer, CO ",390034,431347,467457,508563,551162,598754,648092,718597,819005,915491,1079285,1113097,1050742,1058960,1096805,1141709,1207090,1266900,1310672,1247835,1270925,1341831,1412415
"08069","7","CA91","20","1990","Outflows of earnings","Larimer, CO ",121094,137781,160427,186955,218201,246058,285177,321477,366644,412376,485414,521909,532054,519580,538245,571060,596048,624298,633837,613554,620966,659432,692050
"08069","7","CA91","30","1990","Residence adjustment","Larimer, CO ",268940,293566,307030,321608,332961,352696,362915,397120,452361,503115,593871,591188,518688,539380,558560,570649,611042,642602,676835,634281,649959,682399,720365
"08071","7","CA91","10","1990","Inflows of earnings (thousands of dollars)","Las Animas, CO ",2053,2673,3377,4188,5196,6063,6959,8412,9996,11180,12568,14071,14902,15320,15746,16045,16846,17804,18374,17636,17213,17324,17355
"08071","7","CA91","20","1990","Outflows of earnings","Las Animas, CO ",9243,10051,8607,9374,10680,11502,9197,9117,10689,10347,10634,10895,11787,11726,12720,14241,16803,18358,19083,15744,15294,15665,16220
"08071","7","CA91","30","1990","Residence adjustment","Las Animas, CO ",-7190,-7378,-5230,-5186,-5484,-5439,-2238,-705,-693,833,1934,3176,3115,3594,3026,1804,43,-554,-709,1892,1919,1659,1135
"08073","7","CA91","10","1990","Inflows of earnings (thousands of dollars)","Lincoln, CO ",1844,2048,2315,2620,2966,3393,3777,4338,4966,5718,6683,7225,7413,7779,8165,8636,8809,9273,9603,9676,10036,10274,10763
"08073","7","CA91","20","1990","Outflows of earnings","Lincoln, CO ",2748,3793,4571,5425,6545,7145,8012,9323,10640,12449,14135,15430,16917,17418,17469,18147,18449,18963,18966,19037,19551,20294,20073
"08073","7","CA91","30","1990","Residence adjustment","Lincoln, CO ",-904,-1745,-2256,-2805,-3579,-3752,-4235,-4985,-5674,-6731,-7452,-8205,-9504,-9639,-9304,-9511,-9640,-9690,-9363,-9361,-9515,-10020,-9310
"08075","7","CA91","10","1990","Inflows of earnings (thousands of dollars)","Logan, CO ",8743,9692,10509,11538,12854,13974,14853,16391,17572,18916,20926,24014,23557,23839,24797,25914,27359,29819,31438,30868,31584,33867,36798
"08075","7","CA91","20","1990","Outflows of earnings","Logan, CO ",7747,7824,8709,9702,11294,12984,14300,15567,16831,19535,22414,27150,27708,28469,28790,30337,30289,32207,34661,34606,34027,34935,35639
"08075","7","CA91","30","1990","Residence adjustment","Logan, CO ",996,1868,1800,1836,1560,990,553,824,741,-619,-1488,-3136,-4151,-4630,-3993,-4423,-2930,-2388,-3223,-3738,-2443,-1068,1159
"08077","7","CA91","10","1990","Inflows of earnings (thousands of dollars)","Mesa, CO ",44681,44415,42935,45512,51661,54164,57062,61781,67043,71491,78097,80761,81785,85495,94182,116709,151135,193222,209082,161952,150393,160499,160352
"08077","7","CA91","20","1990","Outflows of earnings","Mesa, CO ",16711,17960,19398,20350,21168,22282,23562,25665,27296,29095,30768,32523,34057,35503,39471,44093,51641,61613,73368,64135,58949,63834,65642
"08077","7","CA91","30","1990","Residence adjustment","Mesa, CO ",27970,26455,23537,25162,30493,31882,33500,36116,39747,42396,47329,48238,47728,49992,54711,72616,99494,131609,135714,97817,91444,96665,94710
"08079","7","CA91","10","1990","Inflows of earnings (thousands of dollars)","Mineral, CO ",1031,1100,1124,1215,1368,1470,1456,1577,1622,1749,1846,1637,1686,1758,1831,1835,1913,1967,2016,2033,2033,2078,2139
"08079","7","CA91","20","1990","Outflows of earnings","Mineral, CO ",1933,2194,2319,2453,2318,2288,2235,2610,2633,2710,2935,3187,3288,3588,3842,3728,3947,4127,4361,4069,4216,4714,5149
"08079","7","CA91","30","1990","Residence adjustment","Mineral, CO ",-902,-1094,-1195,-1238,-950,-818,-779,-1033,-1011,-961,-1089,-1550,-1602,-1830,-2011,-1893,-2034,-2160,-2345,-2036,-2183,-2636,-3010
"08081","7","CA91","10","1990","Inflows of earnings (thousands of dollars)","Moffat, CO ",23432,23040,25618,28328,31907,32196,34868,37994,42275,46628,50152,55296,60356,60820,67633,75543,83714,98716,101721,91251,82261,84233,88804
"08081","7","CA91","20","1990","Outflows of earnings","Moffat, CO ",10937,10974,11811,11646,12507,13525,13741,13847,14271,14858,15248,16449,17321,17726,19372,20300,23010,24844,26168,26561,25479,27862,25838
