"FIPS","Region","Table","LineCode","FirstYear","LineTitle","AreaName","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
"11001","2","CA91","10","1990","Inflows of earnings (thousands of dollars)","District of Columbia, DC ",2233829,2350333,2523358,2646918,2806808,2974717,3194150,3446732,3729315,4013121,4634107,5096924,5158188,5401658,5849759,6270254,6621992,7019471,7290368,7525594,7873494,8358495,8543268
"11001","2","CA91","20","1990","Outflows of earnings","District of Columbia, DC ",20690803,21961097,23437599,24420261,25090832,25487195,25605442,26538120,27818268,30357062,31573427,31930431,34226454,36072736,38479387,40304108,42130237,43874765,45426864,45756908,47974196,50031315,50224992
"11001","2","CA91","30","1990","Residence adjustment","District of Columbia, DC ",-18456974,-19610764,-20914241,-21773343,-22284024,-22512478,-22411292,-23091388,-24088953,-26343941,-26939320,-26833507,-29068266,-30671078,-32629628,-34033854,-35508245,-36855294,-38136496,-38231314,-40100702,-41672820,-41681724
"Note: See the included footnote file."
"Source: U.S. Department of Commerce, Bureau of Economic Analysis, Regional Income Division  --  November 2013"
