"FIPS","Region","Table","LineCode","FirstYear","LineTitle","AreaName","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
"34017","2","CA91","30","1990","Residence adjustment","Hudson, NJ ",-288816,-303082,-616264,-723727,-792799,-953594,-1077712,-637460,-601452,-577600,-1169227,-855993,-1741661,-1390720,-1527111,-1501094,-1201428,-830283,-374934,110268,491037,1500916,1841244
"34019","2","CA91","10","1990","Inflows of earnings (thousands of dollars)","Hunterdon, NJ ",1583945,1681108,1863596,1936490,2037551,2216510,2369563,2563512,2807994,3019376,3429710,3581097,3592649,3728451,3802108,3885440,4107907,4303764,4361530,4113324,4102211,4307863,4421392
"34019","2","CA91","20","1990","Outflows of earnings","Hunterdon, NJ ",604832,606668,641066,744228,787734,787113,892770,1014495,1119013,1178349,1346235,1279021,1324395,1329079,1481095,1467459,1527276,1609580,1634816,1646244,1606069,1637846,1695234
"34019","2","CA91","30","1990","Residence adjustment","Hunterdon, NJ ",979113,1074440,1222530,1192262,1249817,1429397,1476793,1549017,1688981,1841027,2083475,2302076,2268254,2399372,2321013,2417981,2580631,2694184,2726714,2467080,2496142,2670017,2726158
"34021","2","CA91","10","1990","Inflows of earnings (thousands of dollars)","Mercer, NJ ",2090491,2089485,2305916,2382780,2477104,2602881,2759116,2942570,3334388,3572484,3969404,4062809,4015886,4080352,4372057,4542461,4823081,5111694,5110097,4704457,4753707,4894656,5111406
"34021","2","CA91","20","1990","Outflows of earnings","Mercer, NJ ",2781133,2976429,3137712,3257788,3368011,3549631,3839820,4223562,4164243,4366335,4867993,5382455,5547106,5746957,6128037,6423107,6941852,7195114,7700824,7541650,7969269,8514729,8830718
"34021","2","CA91","30","1990","Residence adjustment","Mercer, NJ ",-690642,-886944,-831796,-875008,-890907,-946750,-1080704,-1280992,-829855,-793851,-898589,-1319646,-1531220,-1666605,-1755980,-1880646,-2118771,-2083420,-2590727,-2837193,-3215562,-3620073,-3719312
"34023","2","CA91","10","1990","Inflows of earnings (thousands of dollars)","Middlesex, NJ ",5626315,5763739,6135942,6424008,6704219,6945024,7344124,7974322,8657950,9176396,10321752,10785077,10707332,11030975,11505290,12163495,13000121,13849384,14156283,13497158,13842670,14676229,15111387
"34023","2","CA91","20","1990","Outflows of earnings","Middlesex, NJ ",5854532,6035956,6635133,6879813,7227486,7882101,8578734,9181398,10002966,10727955,11801299,12349187,12304679,12266382,12996461,13205196,13743552,14329410,14339329,13524363,13698330,14102598,14757453
"34023","2","CA91","30","1990","Residence adjustment","Middlesex, NJ ",-228217,-272217,-499191,-455805,-523267,-937077,-1234610,-1207076,-1345016,-1551559,-1479547,-1564110,-1597347,-1235407,-1491171,-1041701,-743431,-480026,-183046,-27205,144340,573631,353934
"34025","2","CA91","10","1990","Inflows of earnings (thousands of dollars)","Monmouth, NJ ",4802357,4924896,5439799,5692819,5959865,6421726,6957645,7485095,8238495,8875363,9946615,10341981,10145736,10255165,10916762,11485514,12295022,13154156,13279163,12265763,12690097,13313147,13735608
"34025","2","CA91","20","1990","Outflows of earnings","Monmouth, NJ ",1772966,1799805,1940295,2098522,2155197,2251937,2352755,2555803,2776956,2949644,3266916,3455199,3566227,3716023,3874881,4016497,4197660,4376993,4439263,4267128,4243430,4345215,4347941
"34025","2","CA91","30","1990","Residence adjustment","Monmouth, NJ ",3029391,3125091,3499504,3594297,3804668,4169789,4604890,4929292,5461539,5925719,6679699,6886782,6579509,6539142,7041881,7469017,8097362,8777163,8839900,7998635,8446667,8967932,9387667
"34027","2","CA91","10","1990","Inflows of earnings (thousands of dollars)","Morris, NJ ",4782294,4877361,5431884,5726743,5929131,6359363,6789797,7535120,8202859,8559341,9203115,9710166,9527154,9679158,10286628,10752977,11347621,11998294,12049378,10907857,11281095,11858501,11937744
"34027","2","CA91","20","1990","Outflows of earnings","Morris, NJ ",4390980,4487132,4760878,4969501,5185163,5488600,5966060,6260619,6979616,7822820,10195772,8983398,9132347,9345537,10012225,10459444,11051113,11800064,11863539,11808051,11810160,12237798,13139994
"34027","2","CA91","30","1990","Residence adjustment","Morris, NJ ",391314,390229,671006,757242,743968,870763,823737,1274501,1223243,736521,-992657,726768,394807,333621,274403,293533,296508,198230,185839,-900194,-529065,-379297,-1202250
"34029","2","CA91","10","1990","Inflows of earnings (thousands of dollars)","Ocean, NJ ",2668737,2716646,2900766,3050878,3160420,3289885,3474224,3757361,4037828,4265789,4771951,5153727,5251913,5413531,5688279,5920975,6220296,6546072,6663873,6384052,6454650,6665411,6741681
"34029","2","CA91","20","1990","Outflows of earnings","Ocean, NJ ",467827,471577,502787,545824,578182,615675,649525,674979,736719,781609,841775,875924,942602,1001671,1065701,1120687,1170502,1186779,1199964,1185473,1195613,1218084,1271540
"34029","2","CA91","30","1990","Residence adjustment","Ocean, NJ ",2200910,2245069,2397979,2505054,2582238,2674210,2824699,3082382,3301109,3484180,3930176,4277803,4309311,4411860,4622578,4800288,5049794,5359293,5463909,5198579,5259037,5447327,5470141
"34031","2","CA91","10","1990","Inflows of earnings (thousands of dollars)","Passaic, NJ ",3453430,3480422,3672094,3829679,3983467,4209659,4522004,4897950,5257215,5591823,6252546,6332595,6313559,6452088,6825383,7152162,7581084,8146210,8198208,7795394,7936386,8314501,8561305
"34031","2","CA91","20","1990","Outflows of earnings","Passaic, NJ ",3169714,3155183,3275885,3379815,3435019,3470909,3442730,3547174,3771204,3926709,4169648,4284663,4325974,4535441,4619530,4918727,4971812,4938879,4964867,4768295,4851090,5006265,5084002
"34031","2","CA91","30","1990","Residence adjustment","Passaic, NJ ",283716,325239,396209,449864,548448,738750,1079274,1350776,1486011,1665114,2082898,2047932,1987585,1916647,2205853,2233435,2609272,3207331,3233341,3027099,3085296,3308236,3477303
"34033","2","CA91","10","1990","Inflows of earnings (thousands of dollars)","Salem, NJ ",350288,352914,366529,370171,398847,426224,446916,496815,537734,561695,590077,629343,643716,674266,719201,761385,807942,828172,846672,812304,812294,831524,855998
"34033","2","CA91","20","1990","Outflows of earnings","Salem, NJ ",327786,354611,401962,430414,423290,418450,445596,412167,397343,431374,469934,500684,542439,555054,591382,574581,579507,594987,596987,597699,619021,658840,652720
"34033","2","CA91","30","1990","Residence adjustment","Salem, NJ ",22502,-1697,-35433,-60243,-24443,7774,1320,84648,140391,130321,120143,128659,101277,119212,127819,186804,228435,233185,249685,214605,193273,172684,203278
"34035","2","CA91","10","1990","Inflows of earnings (thousands of dollars)","Somerset, NJ ",3503499,3605931,4038977,4217454,4423419,4788306,5234771,5636070,6251678,6728052,7625916,7730671,7673930,7724935,8209461,8580535,9117225,9585165,9621619,8957723,9302873,9610435,9973787
"34035","2","CA91","20","1990","Outflows of earnings","Somerset, NJ ",2934011,3197447,3478231,3803261,4054407,4183831,4424247,5057651,5616492,5844319,6627979,6958919,6921330,7493754,7204570,7545594,8152021,8870044,9224243,9098610,8966073,9529925,9829225
"34035","2","CA91","30","1990","Residence adjustment","Somerset, NJ ",569488,408484,560746,414193,369012,604475,810524,578419,635186,883733,997937,771752,752600,231181,1004891,1034941,965204,715121,397376,-140887,336800,80510,144562
"34037","2","CA91","10","1990","Inflows of earnings (thousands of dollars)","Sussex, NJ ",1499348,1555558,1674005,1766912,1861483,1957417,2085213,2198719,2348841,2563300,2880017,3005687,3015566,3095516,3238411,3382752,3578365,3851781,3813177,3594018,3604834,3712855,3742023
"34037","2","CA91","20","1990","Outflows of earnings","Sussex, NJ ",199044,194496,204439,222048,231632,252952,270512,290627,326186,350974,398506,389829,406281,432426,472099,503456,524391,500409,522151,511063,514432,520422,544212
"34037","2","CA91","30","1990","Residence adjustment","Sussex, NJ ",1300304,1361062,1469566,1544864,1629851,1704465,1814701,1908092,2022655,2212326,2481511,2615858,2609285,2663090,2766312,2879296,3053974,3351372,3291026,3082955,3090402,3192433,3197811
"34039","2","CA91","10","1990","Inflows of earnings (thousands of dollars)","Union, NJ ",4799466,4816599,5232504,5431605,5519834,5908414,6341147,6789076,7295553,7725688,8728945,8857499,8649218,8755357,9288340,9721170,10534882,11276672,11385227,10494234,10853097,11462611,11876917
"34039","2","CA91","20","1990","Outflows of earnings","Union, NJ ",5012282,5187939,5435360,5459670,5838490,5771242,5871196,6182382,6817804,7064913,7631677,8070702,8225566,8529450,8655500,9304302,9717121,9516292,9556205,9365331,9588200,9980190,10218901
"34039","2","CA91","30","1990","Residence adjustment","Union, NJ ",-212816,-371340,-202856,-28065,-318656,137172,469951,606694,477749,660775,1097268,786797,423652,225907,632840,416868,817761,1760380,1829022,1128903,1264897,1482421,1658016
"34041","2","CA91","10","1990","Inflows of earnings (thousands of dollars)","Warren, NJ ",810149,847613,927827,986746,1024476,1080099,1167966,1256993,1383194,1523717,1731955,1739850,1765629,1822417,1936727,2015035,2133532,2241895,2266189,2202295,2192054,2290513,2353422
"34041","2","CA91","20","1990","Outflows of earnings","Warren, NJ ",458141,462013,480268,496482,556428,581008,585684,646537,687399,700975,753752,838087,897118,951158,932701,991978,1003738,1033335,1057194,1040716,1063852,1062636,1075728
"34041","2","CA91","30","1990","Residence adjustment","Warren, NJ ",352008,385600,447559,490264,468048,499091,582282,610456,695795,822742,978203,901763,868511,871259,1004026,1023057,1129794,1208560,1208995,1161579,1128202,1227877,1277694
"Note: See the included footnote file."
"Source: U.S. Department of Commerce, Bureau of Economic Analysis, Regional Income Division  --  November 2013"
