"FIPS","Region","Table","LineCode","FirstYear","LineTitle","AreaName","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
"54023","5","CA91","30","1990","Residence adjustment","Grant, WV ",-63604,-56986,-50524,-31755,-23045,-20584,-18133,-11252,-4752,-1026,1159,-24763,-2043,-6056,8906,3770,4374,-12070,-22950,-19044,-2702,-12891,-12237
"54025","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Greenbrier, WV ",42505,43801,44833,47220,48385,52423,54327,57757,59369,62386,66314,64389,64159,66813,70154,73268,77620,80081,84878,82758,85970,94208,96660
"54025","5","CA91","20","1990","Outflows of earnings","Greenbrier, WV ",31148,33690,37005,40746,40051,41587,44384,48808,52266,54189,58305,62665,64578,66521,71370,74561,81414,84176,88237,79520,83056,90002,93390
"54025","5","CA91","30","1990","Residence adjustment","Greenbrier, WV ",11357,10111,7828,6474,8334,10836,9943,8949,7103,8197,8009,1724,-419,292,-1216,-1293,-3794,-4095,-3359,3238,2914,4206,3270
"54027","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Hampshire, WV ",59101,56690,64959,71126,79014,85240,92903,101302,110607,129126,142764,152735,164062,169214,178261,199899,209073,211772,206818,198931,208097,214949,218110
"54027","5","CA91","20","1990","Outflows of earnings","Hampshire, WV ",10491,12409,13717,15324,16488,17711,18663,19334,21162,21077,23366,24479,31503,36654,41268,51201,54929,56293,58927,59680,60626,63234,67241
"54027","5","CA91","30","1990","Residence adjustment","Hampshire, WV ",48610,44281,51242,55802,62526,67529,74240,81968,89445,108049,119398,128256,132559,132560,136993,148698,154144,155479,147891,139251,147471,151715,150869
"54029","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Hancock, WV ",108053,109851,120476,130996,138388,142149,148610,152220,166538,178691,186330,211844,213282,216327,225718,234809,244888,252454,260033,245732,249105,269125,269828
"54029","5","CA91","20","1990","Outflows of earnings","Hancock, WV ",286512,267398,276085,270134,283152,289619,294701,275460,266717,251883,283050,253899,266167,261099,243941,225431,217618,211741,226708,207709,206881,219490,240162
"54029","5","CA91","30","1990","Residence adjustment","Hancock, WV ",-178459,-157547,-155609,-139138,-144764,-147470,-146091,-123240,-100179,-73192,-96720,-42055,-52885,-44772,-18223,9378,27270,40713,33325,38023,42224,49635,29666
"54031","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Hardy, WV ",28735,29926,32595,34446,36450,38109,40438,42926,46254,50398,55279,61967,61275,63567,65149,69917,73318,77383,77931,74709,75812,80751,83145
"54031","5","CA91","20","1990","Outflows of earnings","Hardy, WV ",13392,14644,17920,23936,27292,29744,31491,34922,38586,45334,49434,57331,64206,66055,70925,72576,75458,76704,72538,68494,69935,71909,72396
"54031","5","CA91","30","1990","Residence adjustment","Hardy, WV ",15343,15282,14675,10510,9158,8365,8947,8004,7668,5064,5845,4636,-2931,-2488,-5776,-2659,-2140,679,5393,6215,5877,8842,10749
"54033","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Harrison, WV ",91343,94941,98949,98184,108860,116470,116897,122019,128220,136462,147200,157782,159644,165795,176825,193650,211041,222721,243804,251204,269325,289847,315950
"54033","5","CA91","20","1990","Outflows of earnings","Harrison, WV ",124236,138395,152301,167421,193813,196562,224606,258973,273322,303015,317839,341030,366459,382697,415083,414704,451319,462114,499432,510954,523995,566645,587702
"54033","5","CA91","30","1990","Residence adjustment","Harrison, WV ",-32893,-43454,-53352,-69237,-84953,-80092,-107709,-136954,-145102,-166553,-170639,-183248,-206815,-216902,-238258,-221054,-240278,-239393,-255628,-259750,-254670,-276798,-271752
"54035","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Jackson, WV ",73021,75179,79449,83030,87310,90512,93865,97495,102124,106561,111567,119143,120128,120968,126214,130623,140382,145144,150420,149220,149185,157423,161670
"54035","5","CA91","20","1990","Outflows of earnings","Jackson, WV ",59749,52860,63998,62837,72002,70313,70722,71624,75161,73584,76119,74437,74399,74216,78648,81296,89126,94477,97837,77157,71620,73059,80750
"54035","5","CA91","30","1990","Residence adjustment","Jackson, WV ",13272,22319,15451,20193,15308,20199,23143,25871,26963,32977,35448,44706,45729,46752,47566,49327,51256,50667,52583,72063,77565,84364,80920
"54037","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Jefferson, WV ",250540,266672,302611,321514,344199,367887,387152,428065,447318,476540,549124,580185,598515,638476,710908,772702,822369,881676,909950,920832,951430,991864,977403
"54037","5","CA91","20","1990","Outflows of earnings","Jefferson, WV ",65270,58602,54687,60998,66380,71434,79821,88341,117410,130664,130505,136531,152897,159241,168698,177231,191913,194411,197059,200381,206903,229017,260775
"54037","5","CA91","30","1990","Residence adjustment","Jefferson, WV ",185270,208070,247924,260516,277819,296453,307331,339724,329908,345876,418619,443654,445618,479235,542210,595471,630456,687265,712891,720451,744527,762847,716628
"54039","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Kanawha, WV ",163621,176847,191700,202505,228399,245971,257673,271281,301180,316101,337152,371876,384795,394466,423542,432121,470486,512215,554365,518650,512898,566844,562410
"54039","5","CA91","20","1990","Outflows of earnings","Kanawha, WV ",525827,565541,622289,680970,731211,777658,838196,900747,947853,1012820,1084129,1148344,1152902,1161507,1214104,1282662,1395515,1441131,1513688,1521330,1541749,1629178,1695944
"54039","5","CA91","30","1990","Residence adjustment","Kanawha, WV ",-362206,-388694,-430589,-478465,-502812,-531687,-580523,-629466,-646673,-696719,-746977,-776468,-768107,-767041,-790562,-850541,-925029,-928916,-959323,-1002680,-1028851,-1062334,-1133534
"54041","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Lewis, WV ",27549,29001,30168,32427,36059,37332,40957,45192,48717,52998,57134,62085,63988,65447,68896,72985,79676,81845,87833,87192,91485,99030,102653
"54041","5","CA91","20","1990","Outflows of earnings","Lewis, WV ",28924,31080,32973,34442,35223,37278,37774,38004,41159,43822,46625,50238,52428,53495,57075,61351,65762,69786,85692,89689,109539,132380,150273
"54041","5","CA91","30","1990","Residence adjustment","Lewis, WV ",-1375,-2079,-2805,-2015,836,54,3183,7188,7558,9176,10509,11847,11560,11952,11821,11634,13914,12059,2141,-2497,-18054,-33350,-47620
"54043","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Lincoln, WV ",75521,79206,82503,80407,93976,100627,105195,111788,117249,119704,131725,142735,144806,149063,158179,163410,172640,181990,196759,184314,179096,192540,193065
"54043","5","CA91","20","1990","Outflows of earnings","Lincoln, WV ",10307,11220,13622,15479,15519,14589,15027,16195,16750,18256,17817,17618,19456,19910,21172,25069,28755,28508,30776,33729,36018,41539,42540
"54043","5","CA91","30","1990","Residence adjustment","Lincoln, WV ",65214,67986,68881,64928,78457,86038,90168,95593,100499,101448,113908,125117,125350,129153,137007,138341,143885,153482,165983,150585,143078,151001,150525
"54045","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Logan, WV ",51141,56027,63252,63476,71243,76943,81095,85335,90551,92093,99870,111586,109357,106833,116484,129765,148946,155899,178857,182343,177509,199730,193221
"54045","5","CA91","20","1990","Outflows of earnings","Logan, WV ",92957,94691,96658,84750,94702,96923,89717,94722,93444,83831,79011,84175,89887,89921,98284,101852,113146,111574,132879,133888,134312,168087,169911
"54045","5","CA91","30","1990","Residence adjustment","Logan, WV ",-41816,-38664,-33406,-21274,-23459,-19980,-8622,-9387,-2893,8262,20859,27411,19470,16912,18200,27913,35800,44325,45978,48455,43197,31643,23310
"54047","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","McDowell, WV ",38624,37612,39275,37751,38798,38051,39012,40302,40374,39284,40500,41676,42196,41186,43180,48481,53345,54874,60660,56221,60072,65290,68677
"54047","5","CA91","20","1990","Outflows of earnings","McDowell, WV ",44700,41912,44148,44494,43966,45760,47012,48979,48977,48473,49619,51384,50208,48204,53586,59779,70502,75140,98434,102513,117383,150654,148912
"54047","5","CA91","30","1990","Residence adjustment","McDowell, WV ",-6076,-4300,-4873,-6743,-5168,-7709,-8000,-8677,-8603,-9189,-9119,-9708,-8012,-7018,-10406,-11298,-17157,-20266,-37774,-46292,-57311,-85364,-80235
"54049","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Marion, WV ",99722,106680,115153,118577,139167,145630,158786,173438,189660,211441,231589,245163,255731,266395,291369,294991,324343,340458,374400,391301,411895,449562,479764
"54049","5","CA91","20","1990","Outflows of earnings","Marion, WV ",95068,101051,101962,96377,115107,132475,127576,133834,137117,145164,155216,169151,172188,174937,185304,206397,223937,230185,243674,247293,257909,280885,287920
"54049","5","CA91","30","1990","Residence adjustment","Marion, WV ",4654,5629,13191,22200,24060,13155,31210,39604,52543,66277,76373,76012,83543,91458,106065,88594,100406,110273,130726,144008,153986,168677,191844
"54051","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Marshall, WV ",117233,123478,136106,143185,152983,165336,175927,188054,204448,219474,231380,236838,243628,245254,254894,270486,286185,294151,318768,304301,299117,321622,348451
"54051","5","CA91","20","1990","Outflows of earnings","Marshall, WV ",151410,157076,158536,160062,177197,174009,177980,177594,184264,197666,210144,223530,215596,229538,238901,239937,255267,257542,269491,277966,301536,320741,338756
"54051","5","CA91","30","1990","Residence adjustment","Marshall, WV ",-34177,-33598,-22430,-16877,-24214,-8673,-2053,10460,20184,21808,21236,13308,28032,15716,15993,30549,30918,36609,49277,26335,-2419,881,9695
"54053","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Mason, WV ",76643,76322,83546,86937,94364,98255,102481,107585,114831,121439,128724,128232,129671,129657,136433,140594,151803,159035,164942,154069,154708,159864,169831
"54053","5","CA91","20","1990","Outflows of earnings","Mason, WV ",80151,73707,73998,69335,75235,75823,71890,69930,73377,75015,75467,95287,92957,82500,83806,87424,115947,109014,110468,114124,111706,113526,112606
"54053","5","CA91","30","1990","Residence adjustment","Mason, WV ",-3508,2615,9548,17602,19129,22432,30591,37655,41454,46424,53257,32945,36714,47157,52627,53170,35856,50021,54474,39945,43002,46338,57225
"54055","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Mercer, WV ",112118,112921,119735,121317,124820,126917,129457,135227,137638,138892,142517,149787,151419,154402,163190,176900,190845,196340,213888,211658,221029,242286,240857
"54055","5","CA91","20","1990","Outflows of earnings","Mercer, WV ",90657,97720,99634,103553,110958,116414,122852,129005,138106,145894,151172,149573,154477,155891,156916,159516,170831,176345,183027,185779,188171,197651,201473
"54055","5","CA91","30","1990","Residence adjustment","Mercer, WV ",21461,15201,20101,17764,13862,10503,6605,6222,-468,-7002,-8655,214,-3058,-1489,6274,17384,20014,19995,30861,25879,32858,44635,39384
"54057","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Mineral, WV ",125927,126622,132243,139609,147529,155686,161606,176855,183167,187589,190157,203851,206244,214831,224511,237565,248487,254477,261609,266282,282058,299740,296118
"54057","5","CA91","20","1990","Outflows of earnings","Mineral, WV ",66138,66772,62059,59330,56825,54657,54179,51098,50401,55081,61475,68461,74028,76656,82270,84861,93490,101194,108760,115020,106687,109649,115501
"54057","5","CA91","30","1990","Residence adjustment","Mineral, WV ",59789,59850,70184,80279,90704,101029,107427,125757,132766,132508,128682,135390,132216,138175,142241,152704,154997,153283,152849,151262,175371,190091,180617
"54059","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Mingo, WV ",62999,65180,67065,63619,70490,74833,73827,78917,81065,79906,80546,88046,88963,88593,95688,101808,112217,114232,130351,130602,132568,151045,149025
"54059","5","CA91","20","1990","Outflows of earnings","Mingo, WV ",133013,141301,153958,157611,159342,155517,152064,149461,149042,137313,143477,146020,134784,125673,130457,151992,181653,198107,232931,214368,220930,249298,241247
"54059","5","CA91","30","1990","Residence adjustment","Mingo, WV ",-70014,-76121,-86893,-93992,-88852,-80684,-78237,-70544,-67977,-57407,-62931,-57974,-45821,-37080,-34769,-50184,-69436,-83875,-102580,-83766,-88362,-98253,-92222
"54061","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Monongalia, WV ",79714,84555,86961,88266,100175,109796,113860,124495,131126,139772,148457,155882,161382,167056,179871,195988,214906,222532,240822,244608,259265,281837,301908
"54061","5","CA91","20","1990","Outflows of earnings","Monongalia, WV ",205555,213473,238368,240766,275358,280543,281649,277627,306402,334981,378075,385389,404374,428793,458622,490323,537809,588456,653975,714465,765120,780131,816348
"54061","5","CA91","30","1990","Residence adjustment","Monongalia, WV ",-125841,-128918,-151407,-152500,-175183,-170747,-167789,-153132,-175276,-195209,-229618,-229507,-242992,-261737,-278751,-294335,-322903,-365924,-413153,-469857,-505855,-498294,-514440
"54063","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Monroe, WV ",46891,49804,55244,59984,62976,66089,71084,74282,78048,82195,85494,94805,96861,100576,105258,109421,112873,115943,118992,117917,123206,133175,139177
"54063","5","CA91","20","1990","Outflows of earnings","Monroe, WV ",12695,12771,12625,13414,13799,14822,14525,15379,15979,16719,18043,19765,19844,19986,23476,23268,24319,24859,25728,25821,25355,26454,26185
"54063","5","CA91","30","1990","Residence adjustment","Monroe, WV ",34196,37033,42619,46570,49177,51267,56559,58903,62069,65476,67451,75040,77017,80590,81782,86153,88554,91084,93264,92096,97851,106721,112992
"54065","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Morgan, WV ",51919,56144,60935,65959,75457,83953,89793,106138,115879,127024,144822,160510,166687,174130,189588,208031,220870,226860,225292,217118,220756,235799,233325
"54065","5","CA91","20","1990","Outflows of earnings","Morgan, WV ",9562,9963,10529,11340,11296,11090,12080,11441,12598,13687,14744,13725,16084,16784,16768,16126,16162,18977,19341,17390,17528,16579,17627
"54065","5","CA91","30","1990","Residence adjustment","Morgan, WV ",42357,46181,50406,54619,64161,72863,77713,94697,103281,113337,130078,146785,150603,157346,172820,191905,204708,207883,205951,199728,203228,219220,215698
"54067","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Nicholas, WV ",32615,32465,35859,39444,42612,47908,52818,57268,61196,64994,69893,74449,80676,80149,86525,91067,102272,109491,115469,115033,112602,123126,115823
"54067","5","CA91","20","1990","Outflows of earnings","Nicholas, WV ",44345,43082,40687,37642,40432,37779,35228,37034,37414,41465,43955,47335,41004,41109,45310,49772,54001,61207,67007,66509,72570,80516,79437
"54067","5","CA91","30","1990","Residence adjustment","Nicholas, WV ",-11730,-10617,-4828,1802,2180,10129,17590,20234,23782,23529,25938,27114,39672,39040,41215,41295,48271,48284,48462,48524,40032,42610,36386
"54069","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Ohio, WV ",135422,138601,144199,146235,152473,152736,156533,156544,170087,179829,186493,187190,189470,194804,201425,203784,211901,217793,225073,217529,220435,233691,239371
"54069","5","CA91","20","1990","Outflows of earnings","Ohio, WV ",208324,219479,238431,255416,269832,287892,302783,323360,341131,363215,382711,390809,407014,412044,437612,475331,512004,521539,565335,561950,563386,592438,635003
"54069","5","CA91","30","1990","Residence adjustment","Ohio, WV ",-72902,-80878,-94232,-109181,-117359,-135156,-146250,-166816,-171044,-183386,-196218,-203619,-217544,-217240,-236187,-271547,-300103,-303746,-340262,-344421,-342951,-358747,-395632
"54071","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Pendleton, WV ",16691,17873,19915,21699,22996,23709,24363,26127,27698,30151,32442,40571,39098,41354,40667,41444,42698,46438,47992,46279,44526,46718,48019
"54071","5","CA91","20","1990","Outflows of earnings","Pendleton, WV ",3299,3767,4172,4639,5130,5350,5867,6493,6911,7280,7547,7438,7872,8560,9427,9698,10064,10463,11134,10577,10679,10785,10760
"54071","5","CA91","30","1990","Residence adjustment","Pendleton, WV ",13392,14106,15743,17060,17866,18359,18496,19634,20787,22871,24895,33133,31226,32794,31240,31746,32634,35975,36858,35702,33847,35933,37259
"54073","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Pleasants, WV ",25869,27503,30206,30839,33271,36554,36846,37920,39847,42578,44380,46216,48126,47303,47881,47663,52956,54261,54953,52143,52028,55157,59246
"54073","5","CA91","20","1990","Outflows of earnings","Pleasants, WV ",42228,41700,48033,50208,53326,49884,53748,60920,61907,55428,59081,63141,65278,69082,83396,81274,88528,95012,89705,79719,77456,84067,83588
"54073","5","CA91","30","1990","Residence adjustment","Pleasants, WV ",-16359,-14197,-17827,-19369,-20055,-13330,-16902,-23000,-22060,-12850,-14701,-16925,-17152,-21779,-35515,-33611,-35572,-40751,-34752,-27576,-25428,-28910,-24342
"54075","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Pocahontas, WV ",4515,4893,5539,6243,6804,7180,7744,8477,8880,9771,10564,10323,10481,10755,11546,11979,13267,13327,13900,13118,13729,14607,14752
"54075","5","CA91","20","1990","Outflows of earnings","Pocahontas, WV ",7027,7585,8134,9463,9750,9456,10228,11544,13199,13768,14262,13883,13956,14761,15341,15358,15758,15829,15716,14191,14450,14481,14692
"54075","5","CA91","30","1990","Residence adjustment","Pocahontas, WV ",-2512,-2692,-2595,-3220,-2946,-2276,-2484,-3067,-4319,-3997,-3698,-3560,-3475,-4006,-3795,-3379,-2491,-2502,-1816,-1073,-721,126,60
"54077","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Preston, WV ",86170,88222,100172,101009,114398,115866,117596,115842,125022,136571,154206,171506,178898,187858,200465,213845,230669,253275,271161,286027,301756,315701,322233
"54077","5","CA91","20","1990","Outflows of earnings","Preston, WV ",20509,21717,21535,23623,24257,26761,28126,30623,33578,36481,39823,40309,44252,42897,46765,60380,70732,72174,81611,75880,81054,91632,107548
"54077","5","CA91","30","1990","Residence adjustment","Preston, WV ",65661,66505,78637,77386,90141,89105,89470,85219,91444,100090,114383,131197,134646,144961,153700,153465,159937,181101,189550,210147,220702,224069,214685
"54079","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Putnam, WV ",294597,311764,349820,377435,400031,427169,459998,494054,512803,539861,575274,601837,602485,607515,637584,676169,730492,753513,787698,808842,836067,891163,912853
"54079","5","CA91","20","1990","Outflows of earnings","Putnam, WV ",100028,112284,121736,139148,161762,174178,183152,195705,230190,250136,272823,308836,318912,330583,355152,350430,385599,427290,467939,423098,397968,428135,453057
"54079","5","CA91","30","1990","Residence adjustment","Putnam, WV ",194569,199480,228084,238287,238269,252991,276846,298349,282613,289725,302451,293001,283573,276932,282432,325739,344893,326223,319759,385744,438099,463028,459796
"54081","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Raleigh, WV ",130078,136129,143119,135237,153071,163160,169717,176010,183308,184451,194197,200828,206476,208729,226853,241866,270410,283491,316258,305095,312322,343192,329894
"54081","5","CA91","20","1990","Outflows of earnings","Raleigh, WV ",93896,100266,103415,105848,115897,131536,142102,149175,160256,169914,178069,204528,204675,203506,222798,242691,261567,268136,296234,296648,309103,346878,357508
"54081","5","CA91","30","1990","Residence adjustment","Raleigh, WV ",36182,35863,39704,29389,37174,31624,27615,26835,23052,14537,16128,-3700,1801,5223,4055,-825,8843,15355,20024,8447,3219,-3686,-27614
"54083","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Randolph, WV ",26589,27553,29088,30630,32654,32241,34660,36941,39929,43203,46731,54300,52954,55075,56765,59533,62837,66131,70767,66383,67500,72798,75546
"54083","5","CA91","20","1990","Outflows of earnings","Randolph, WV ",26148,27190,29311,30954,32966,34464,35674,38209,39273,43491,47349,48657,51379,53905,57602,60546,68774,68518,69567,67073,66590,73586,77358
"54083","5","CA91","30","1990","Residence adjustment","Randolph, WV ",441,363,-223,-324,-312,-2223,-1014,-1268,656,-288,-618,5643,1575,1170,-837,-1013,-5937,-2387,1200,-690,910,-788,-1812
"54085","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Ritchie, WV ",23909,24761,27529,29024,31708,32961,35148,38253,40253,41846,44956,47866,49167,48929,51179,51368,55292,58200,60193,55663,56255,59143,63852
"54085","5","CA91","20","1990","Outflows of earnings","Ritchie, WV ",8173,9554,11019,11978,13000,13431,14724,16469,17622,19936,22205,24245,24484,23427,25865,28425,31427,30581,31323,29093,32583,35880,39853
