"FIPS","Region","Table","LineCode","FirstYear","LineTitle","AreaName","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
"32001","8","CA91","10","1990","Inflows of earnings (thousands of dollars)","Churchill, NV ",19872,22176,25814,29059,33341,38240,44313,50033,56348,63834,72638,85207,87602,94723,104194,111400,115973,120527,115695,101735,98283,99961,101416
"32001","8","CA91","20","1990","Outflows of earnings","Churchill, NV ",14450,16178,18487,21071,23142,24478,27748,29214,30947,32525,34414,34383,36445,38962,42692,45326,46535,48865,52473,50495,50580,51335,52609
"32001","8","CA91","30","1990","Residence adjustment","Churchill, NV ",5422,5998,7327,7988,10199,13762,16565,20819,25401,31309,38224,50824,51157,55761,61502,66074,69438,71662,63222,51240,47703,48626,48807
"32003","8","CA91","10","1990","Inflows of earnings (thousands of dollars)","Clark, NV ",314470,331466,342317,324366,324630,332960,329510,363540,407848,449513,500017,503356,522306,550615,590759,646582,687430,711578,713371,683023,706306,755465,784449
"32003","8","CA91","20","1990","Outflows of earnings","Clark, NV ",331941,335937,355414,407525,467185,523585,612144,668286,727579,810491,882470,935897,969100,1052446,1193707,1333992,1431767,1524594,1534343,1352136,1285211,1291188,1338800
"32003","8","CA91","30","1990","Residence adjustment","Clark, NV ",-17471,-4471,-13097,-83159,-142555,-190625,-282634,-304746,-319731,-360978,-382453,-432541,-446794,-501831,-602948,-687410,-744337,-813016,-820972,-669113,-578905,-535723,-554351
"32005","8","CA91","10","1990","Inflows of earnings (thousands of dollars)","Douglas, NV ",119584,138929,176492,186177,213168,246575,272149,321487,347154,367454,405994,470435,485411,520584,569859,598418,639942,671182,656809,642751,645352,673977,679289
"32005","8","CA91","20","1990","Outflows of earnings","Douglas, NV ",184495,181157,164453,182979,183341,185225,186141,175960,195583,227182,235253,255288,251553,264086,282523,296846,297606,316870,315186,271931,264663,265919,271706
"32005","8","CA91","30","1990","Residence adjustment","Douglas, NV ",-64911,-42228,12039,3198,29827,61350,86008,145527,151571,140272,170741,215147,233858,256498,287336,301572,342336,354312,341623,370820,380689,408058,407583
"32007","8","CA91","10","1990","Inflows of earnings (thousands of dollars)","Elko, NV ",141916,160770,187276,206911,239024,235929,261680,258070,248837,243188,243244,228281,228179,235374,250655,265720,325916,384999,370923,386498,396145,426941,456521
"32007","8","CA91","20","1990","Outflows of earnings","Elko, NV ",32642,41363,42675,44808,48750,46763,54175,55609,58424,56691,60758,65906,64037,66251,73190,79872,84496,91785,97719,93489,105750,114464,116214
"32007","8","CA91","30","1990","Residence adjustment","Elko, NV ",109274,119407,144601,162103,190274,189166,207505,202461,190413,186497,182486,162375,164142,169123,177465,185848,241420,293214,273204,293009,290395,312477,340307
"32009","8","CA91","10","1990","Inflows of earnings (thousands of dollars)","Esmeralda, NV ",3901,3570,2748,2819,2724,4056,4249,3687,4021,3114,6528,8259,8385,9285,10394,10937,10289,11689,11014,10266,9610,8935,8303
"32009","8","CA91","20","1990","Outflows of earnings","Esmeralda, NV ",2079,3154,3379,2588,3315,2323,2172,2700,2278,3157,1419,1755,1439,1556,1653,1701,1860,2867,2718,2898,4685,6340,8721
"32009","8","CA91","30","1990","Residence adjustment","Esmeralda, NV ",1822,416,-631,231,-591,1733,2077,987,1743,-43,5109,6504,6946,7729,8741,9236,8429,8822,8296,7368,4925,2595,-418
"32011","8","CA91","10","1990","Inflows of earnings (thousands of dollars)","Eureka, NV ",1847,11068,10984,8890,7943,6238,7265,5524,4999,1789,1785,1569,1490,1578,1817,2092,2266,2488,2748,2491,2985,3555,3653
"32011","8","CA91","20","1990","Outflows of earnings","Eureka, NV ",139040,153705,180691,202890,243293,228489,254564,254863,248980,233280,241838,218357,217009,223331,237891,246946,306109,363313,342477,353874,351773,361143,387810
"32011","8","CA91","30","1990","Residence adjustment","Eureka, NV ",-137193,-142637,-169707,-194000,-235350,-222251,-247299,-249339,-243981,-231491,-240053,-216788,-215519,-221753,-236074,-244854,-303843,-360825,-339729,-351383,-348788,-357588,-384157
"32013","8","CA91","10","1990","Inflows of earnings (thousands of dollars)","Humboldt, NV ",10256,10203,10835,11317,12777,13443,16333,17880,18167,17775,18056,45121,44347,46028,47400,47879,48392,50943,54208,57012,62655,72798,79127
"32013","8","CA91","20","1990","Outflows of earnings","Humboldt, NV ",17162,19832,21600,24149,26698,30277,35454,38203,37438,38742,38515,29202,28106,30844,35960,40443,46416,46813,50530,52946,64710,70202,71347
