"FIPS","Region","Table","LineCode","FirstYear","LineTitle","AreaName","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
"12007","5","CA91","20","1990","Outflows of earnings","Bradford, FL ",37440,41234,45372,49353,50918,57037,57352,59997,64973,83759,87494,92222,94873,101939,109599,114387,120376,122784,124567,119983,115094,113664,116671
"12007","5","CA91","30","1990","Residence adjustment","Bradford, FL ",54035,54475,58576,61868,74011,76553,96754,113095,128153,94226,109042,116594,122231,126896,146822,161200,173690,187724,190916,189326,203990,208529,195882
"12009","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Brevard, FL ",223211,233182,257323,281542,310099,338172,376081,417145,474268,529581,592433,629514,648732,691978,750427,820861,875101,914487,910182,845146,849398,881161,925326
"12009","5","CA91","20","1990","Outflows of earnings","Brevard, FL ",223534,236766,253294,259971,267472,272170,280114,296891,315413,328968,365328,374115,390707,418575,462347,510912,529869,522271,515925,492949,497837,507385,511217
"12009","5","CA91","30","1990","Residence adjustment","Brevard, FL ",-323,-3584,4029,21571,42627,66002,95967,120254,158855,200613,227105,255399,258025,273403,288080,309949,345232,392216,394257,352197,351561,373776,414109
"12011","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Broward, FL ",3874084,3999233,4284113,4911118,5319862,5700241,6289596,6857117,7580552,8344002,9180212,10040982,10334190,10621327,11256002,12098093,12341170,12567918,12284186,11380366,11402607,11766888,12525137
"12011","5","CA91","20","1990","Outflows of earnings","Broward, FL ",1743037,1876170,2123355,2280316,2507029,2802961,2994665,3201395,3547022,3888560,4423791,4821478,4968582,5316409,5727972,6478239,6947458,7139260,7168018,6724817,6893423,7263382,7452196
"12011","5","CA91","30","1990","Residence adjustment","Broward, FL ",2131047,2123063,2160758,2630802,2812833,2897280,3294931,3655722,4033530,4455442,4756421,5219504,5365608,5304918,5528030,5619854,5393712,5428658,5116168,4655549,4509184,4503506,5072941
"12013","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Calhoun, FL ",25704,27187,29570,31567,33849,36193,38421,40855,43229,45377,47984,49790,54401,58851,62437,70121,74414,78384,79213,69970,71527,73404,72300
"12013","5","CA91","20","1990","Outflows of earnings","Calhoun, FL ",12981,13425,12944,13654,15059,15696,17875,19145,19343,22360,20736,22602,21391,22186,22982,23815,24891,25394,26440,27071,28318,27876,27803
"12013","5","CA91","30","1990","Residence adjustment","Calhoun, FL ",12723,13762,16626,17913,18790,20497,20546,21710,23886,23017,27248,27188,33010,36665,39455,46306,49523,52990,52773,42899,43209,45528,44497
"12015","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Charlotte, FL ",151047,160558,174041,188802,206329,227339,243334,265121,292416,321814,359511,390192,416237,450840,504167,564099,602253,604123,572449,526060,523429,540752,558558
"12015","5","CA91","20","1990","Outflows of earnings","Charlotte, FL ",93888,97328,107229,115069,126055,135383,148510,155606,170491,187576,208146,234342,243010,256478,283847,312815,346129,345250,337164,317346,323861,334637,343525
"12015","5","CA91","30","1990","Residence adjustment","Charlotte, FL ",57159,63230,66812,73733,80274,91956,94824,109515,121925,134238,151365,155850,173227,194362,220320,251284,256124,258873,235285,208714,199568,206115,215033
"12017","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Citrus, FL ",95091,99351,108205,117854,128779,139132,152871,164789,181319,196605,214920,231843,245132,270936,297648,335499,368423,375371,368818,344781,345472,358357,373038
"12017","5","CA91","20","1990","Outflows of earnings","Citrus, FL ",64934,67236,71885,74533,77375,77258,80997,87388,91211,98378,105357,114407,116530,124639,130836,146586,157930,160331,156832,160124,167382,168021,169384
"12017","5","CA91","30","1990","Residence adjustment","Citrus, FL ",30157,32115,36320,43321,51404,61874,71874,77401,90108,98227,109563,117436,128602,146297,166812,188913,210493,215040,211986,184657,178090,190336,203654
"12019","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Clay, FL ",1056396,1096605,1159022,1217660,1299768,1391809,1499589,1584983,1703528,1736869,1911135,2004555,2096663,2254292,2402718,2563331,2703517,2791511,2774499,2636680,2647059,2733890,2828628
"12019","5","CA91","20","1990","Outflows of earnings","Clay, FL ",157172,166002,174465,187354,193527,206692,228870,254040,286278,315775,343354,333199,364359,403794,439350,488140,551733,558731,561542,534613,550676,554930,572689
"12019","5","CA91","30","1990","Residence adjustment","Clay, FL ",899224,930603,984557,1030306,1106241,1185117,1270719,1330943,1417250,1421094,1567781,1671356,1732304,1850498,1963368,2075191,2151784,2232780,2212957,2102067,2096383,2178960,2255939
"12021","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Collier, FL ",176740,185604,200615,217372,236945,255544,277369,297759,329839,363273,405366,458327,480921,519714,585412,633739,680417,634112,604064,536970,578022,619635,608208
"12021","5","CA91","20","1990","Outflows of earnings","Collier, FL ",205697,210615,223178,246448,266233,287104,316213,357892,393911,440274,509211,587968,625027,700674,772651,901067,974751,1022549,919508,833376,792502,803714,886017
"12021","5","CA91","30","1990","Residence adjustment","Collier, FL ",-28957,-25011,-22563,-29076,-29288,-31560,-38844,-60133,-64072,-77001,-103845,-129641,-144106,-180960,-187239,-267328,-294334,-388437,-315444,-296406,-214480,-184079,-277809
"12023","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Columbia, FL ",117236,114083,118209,118297,124502,132459,138935,145097,154504,160019,167020,175181,180011,196545,217956,232302,242757,253361,254067,245336,245819,251944,259686
"12023","5","CA91","20","1990","Outflows of earnings","Columbia, FL ",53460,59005,65770,73538,82185,91369,105296,115541,126195,133576,143609,157044,163518,173909,192855,215893,224667,238566,236457,226507,230649,229854,233517
"12023","5","CA91","30","1990","Residence adjustment","Columbia, FL ",63776,55078,52439,44759,42317,41090,33639,29556,28309,26443,23411,18137,16493,22636,25101,16409,18090,14795,17610,18829,15170,22090,26169
"12027","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","DeSoto, FL ",27726,29365,32435,35869,39893,44095,48562,52686,58635,65318,73989,84285,88090,92751,104544,116438,128162,125497,119999,111207,111521,115379,118706
"12027","5","CA91","20","1990","Outflows of earnings","DeSoto, FL ",24905,28557,31080,33564,37463,41901,47222,52826,57843,62215,65858,72474,70311,75600,82581,92902,104499,114028,112108,111379,110276,112599,104563
"12027","5","CA91","30","1990","Residence adjustment","DeSoto, FL ",2821,808,1355,2305,2430,2194,1340,-140,792,3103,8131,11811,17779,17151,21963,23536,23663,11469,7891,-172,1245,2780,14143
"12029","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Dixie, FL ",18606,19653,21414,22762,24488,26342,28388,30302,32371,34388,36557,34889,35750,38588,42396,46278,47886,50558,51257,48832,50181,51542,52720
"12029","5","CA91","20","1990","Outflows of earnings","Dixie, FL ",10033,9371,9597,10431,10847,10931,11181,11268,11853,11663,11427,14220,14798,14794,15774,17648,18397,18569,18520,17920,17789,17604,18063
"12029","5","CA91","30","1990","Residence adjustment","Dixie, FL ",8573,10282,11817,12331,13641,15411,17207,19034,20518,22725,25130,20669,20952,23794,26622,28630,29489,31989,32737,30912,32392,33938,34657
"12031","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Duval, FL ",388775,420131,445714,471858,498710,534558,570864,618064,691361,747902,815992,815845,870068,941351,994857,1083872,1175332,1184217,1195739,1116423,1070928,1073192,1097516
"12031","5","CA91","20","1990","Outflows of earnings","Duval, FL ",2097929,2184196,2364243,2510958,2675821,2902047,3207998,3511275,3829640,3999546,4457427,4665007,4834323,5191679,5644359,6081810,6560534,6981627,6919477,6627241,7107319,7503363,7902966
"12031","5","CA91","30","1990","Residence adjustment","Duval, FL ",-1709154,-1764065,-1918529,-2039100,-2177111,-2367489,-2637134,-2893211,-3138279,-3251644,-3641435,-3849162,-3964255,-4250328,-4649502,-4997938,-5385202,-5797410,-5723738,-5510818,-6036391,-6430171,-6805450
"12033","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Escambia, FL ",226527,242081,244230,258562,260048,286526,313314,317332,353533,359988,384657,408651,417622,450050,486957,540501,599320,604377,594698,564584,546002,586312,611470
"12033","5","CA91","20","1990","Outflows of earnings","Escambia, FL ",573171,590885,673448,688531,741749,731914,773114,880375,905939,966973,1038960,1036957,1044484,1090432,1175718,1225343,1286949,1353931,1398756,1391812,1472595,1503430,1523512
"12033","5","CA91","30","1990","Residence adjustment","Escambia, FL ",-346644,-348804,-429218,-429969,-481701,-445388,-459800,-563043,-552406,-606985,-654303,-628306,-626862,-640382,-688761,-684842,-687629,-749554,-804058,-827228,-926593,-917118,-912042
"12035","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Flagler, FL ",114461,124436,139635,154574,171787,182264,188385,207334,217851,245685,245827,247827,265724,291576,339081,444048,519659,577030,613418,601435,656578,716208,732617
"12035","5","CA91","20","1990","Outflows of earnings","Flagler, FL ",37821,35558,36488,38644,40735,46096,54548,55546,60587,57669,71501,81928,87840,98519,104419,96962,99658,78897,55346,39870,18480,1,1350
"12035","5","CA91","30","1990","Residence adjustment","Flagler, FL ",76640,88878,103147,115930,131052,136168,133837,151788,157264,188016,174326,165899,177884,193057,234662,347086,420001,498133,558072,561565,638098,716207,731267
"12037","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Franklin, FL ",16951,16485,16848,16667,16540,16380,16312,15925,15231,14197,13640,13300,12714,13666,14732,15749,17449,17843,18231,17391,17078,16756,16544
"12037","5","CA91","20","1990","Outflows of earnings","Franklin, FL ",4831,5376,6186,6899,7983,8709,8247,9164,10250,11320,12294,13081,14795,15523,16451,17115,18492,19120,18555,17855,18347,19290,19982
"12037","5","CA91","30","1990","Residence adjustment","Franklin, FL ",12120,11109,10662,9768,8557,7671,8065,6761,4981,2877,1346,219,-2081,-1857,-1719,-1366,-1043,-1277,-324,-464,-1269,-2534,-3438
"12039","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Gadsden, FL ",126107,133846,145742,160526,176088,195521,212193,227784,247122,265943,289854,299543,309134,317905,337524,355449,369027,380621,381040,363448,367017,360752,354402
"12039","5","CA91","20","1990","Outflows of earnings","Gadsden, FL ",104736,108281,110342,110441,114503,116697,118735,124441,136228,145122,144578,170922,177383,192627,204292,215056,224025,240944,240954,225226,223305,224489,225342
"12039","5","CA91","30","1990","Residence adjustment","Gadsden, FL ",21371,25565,35400,50085,61585,78824,93458,103343,110894,120821,145276,128621,131751,125278,133232,140393,145002,139677,140086,138222,143712,136263,129060
"12041","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Gilchrist, FL ",41902,46002,52006,58054,65117,72263,80024,90540,106217,118247,131606,141493,147853,154422,177822,191544,202947,213597,219258,209503,213676,216775,219163
"12041","5","CA91","20","1990","Outflows of earnings","Gilchrist, FL ",13976,15087,15838,17227,18123,19433,21045,21529,21172,21379,22048,25552,26374,28720,30785,32120,34539,35007,35823,34832,36153,37191,37611
"12041","5","CA91","30","1990","Residence adjustment","Gilchrist, FL ",27926,30915,36168,40827,46994,52830,58979,69011,85045,96868,109558,115941,121479,125702,147037,159424,168408,178590,183435,174671,177523,179584,181552
"12043","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Glades, FL ",27631,29294,31506,33641,35081,37480,40083,43342,45918,48397,51893,59003,60884,63424,69615,74974,79716,82955,79794,74840,77759,77944,81071
"12043","5","CA91","20","1990","Outflows of earnings","Glades, FL ",4958,5354,5942,6391,6933,7339,8061,9080,9830,10310,12078,15046,15384,14649,18206,19048,20988,22164,24974,26847,28870,27271,28684
"12043","5","CA91","30","1990","Residence adjustment","Glades, FL ",22673,23940,25564,27250,28148,30141,32022,34262,36088,38087,39815,43957,45500,48775,51409,55926,58728,60791,54820,47993,48889,50673,52387
"12045","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Gulf, FL ",15093,16523,17878,19272,20998,22850,24839,26901,29232,31438,33092,35556,38675,41891,44689,48694,52694,53879,54133,52185,53586,54054,53781
"12045","5","CA91","20","1990","Outflows of earnings","Gulf, FL ",17486,17419,18799,20655,21021,21436,21393,21155,18876,16566,17419,19552,19445,21644,24018,25430,27973,27673,27418,26043,25319,24955,24917
"12045","5","CA91","30","1990","Residence adjustment","Gulf, FL ",-2393,-896,-921,-1383,-23,1414,3446,5746,10356,14872,15673,16004,19230,20247,20671,23264,24721,26206,26715,26142,28267,29099,28864
"12047","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Hamilton, FL ",17359,18399,20105,21443,23149,25203,27214,29032,31439,32998,34796,36362,38167,40703,44144,47207,50235,52796,52057,49725,50954,52092,53441
"12047","5","CA91","20","1990","Outflows of earnings","Hamilton, FL ",70998,61773,61901,54140,56340,62078,64087,63352,65595,66747,66142,69661,65631,80196,90366,96183,95561,95350,99505,99119,88855,94353,97145
"12047","5","CA91","30","1990","Residence adjustment","Hamilton, FL ",-53639,-43374,-41796,-32697,-33191,-36875,-36873,-34320,-34156,-33749,-31346,-33299,-27464,-39493,-46222,-48976,-45326,-42554,-47448,-49394,-37901,-42261,-43704
"12049","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Hardee, FL ",44040,44260,45380,47571,50602,54360,57229,59825,64280,67395,72160,83068,83621,86224,95193,102193,109877,112354,112553,107663,106728,107759,107804
"12049","5","CA91","20","1990","Outflows of earnings","Hardee, FL ",20275,21489,23081,25454,28842,31708,34436,37007,38771,40520,43871,46236,46899,49288,53829,60122,62808,64563,67016,63093,64583,65719,67782
"12049","5","CA91","30","1990","Residence adjustment","Hardee, FL ",23765,22771,22299,22117,21760,22652,22793,22818,25509,26875,28289,36832,36722,36936,41364,42071,47069,47791,45537,44570,42145,42040,40022
"12051","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Hendry, FL ",57493,58972,62617,66645,69480,73410,78682,84012,92247,100500,113441,138745,143354,149572,167665,180414,194664,193972,187308,175635,174674,176068,181761
"12051","5","CA91","20","1990","Outflows of earnings","Hendry, FL ",40677,44235,48702,52680,54689,59479,62177,68121,71085,72925,76477,87225,88589,88076,98861,105344,113216,123893,120636,113437,121689,117702,121522
"12051","5","CA91","30","1990","Residence adjustment","Hendry, FL ",16816,14737,13915,13965,14791,13931,16505,15891,21162,27575,36964,51520,54765,61496,68804,75070,81448,70079,66672,62198,52985,58366,60239
"12053","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Hernando, FL ",306619,307925,323953,343352,369242,404660,437092,483433,530721,557139,618582,630744,672092,720919,788620,867546,959148,1020011,1014439,966691,951963,967332,987298
"12053","5","CA91","20","1990","Outflows of earnings","Hernando, FL ",93771,101774,114122,124361,135563,138286,151790,153114,162396,180968,195109,215212,224579,249257,269933,303504,308842,294786,289054,276980,288606,302356,321960
"12053","5","CA91","30","1990","Residence adjustment","Hernando, FL ",212848,206151,209831,218991,233679,266374,285302,330319,368325,376171,423473,415532,447513,471662,518687,564042,650306,725225,725385,689711,663357,664976,665338
"12055","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Highlands, FL ",36600,38052,40517,43064,46487,49716,53413,57101,61761,65795,71620,81243,82938,86619,94545,102763,110111,113160,112749,107010,108767,109563,111559
"12055","5","CA91","20","1990","Outflows of earnings","Highlands, FL ",39303,41183,42938,45276,47756,49188,50126,51480,52847,54635,54523,58483,63097,68969,75779,82313,89674,92061,89310,85889,85543,87215,88273
"12055","5","CA91","30","1990","Residence adjustment","Highlands, FL ",-2703,-3131,-2421,-2212,-1269,528,3287,5621,8914,11160,17097,22760,19841,17650,18766,20450,20437,21099,23439,21121,23224,22348,23286
"12057","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Hillsborough, FL ",989838,1030261,1108937,1188879,1309852,1416001,1514107,1647569,1838514,1975700,2244273,2264927,2337358,2443080,2584829,2782329,2933714,2933412,2915541,2766038,2805657,2803976,2819036
"12057","5","CA91","20","1990","Outflows of earnings","Hillsborough, FL ",2380468,2507217,2770953,2976385,3229068,3526904,3928702,4318306,4842272,5423430,5885305,6259886,6603996,6912912,7467592,8019662,8427935,8934444,8853018,8394367,8425167,9135769,9888847
"12057","5","CA91","30","1990","Residence adjustment","Hillsborough, FL ",-1390630,-1476956,-1662016,-1787506,-1919216,-2110903,-2414595,-2670737,-3003758,-3447730,-3641032,-3994959,-4266638,-4469832,-4882763,-5237333,-5494221,-6001032,-5937477,-5628329,-5619510,-6331793,-7069811
"12059","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Holmes, FL ",48209,51708,56677,59912,63701,68606,71336,76390,81757,86523,91857,93835,96819,104188,112760,123269,129883,137475,137351,133110,133658,136361,136345
"12059","5","CA91","20","1990","Outflows of earnings","Holmes, FL ",17757,17455,17634,18458,19833,19861,20063,20199,20444,20031,20359,25356,25216,26236,28983,30465,31507,33537,33568,32681,32885,33343,33739
"12059","5","CA91","30","1990","Residence adjustment","Holmes, FL ",30452,34253,39043,41454,43868,48745,51273,56191,61313,66492,71498,68479,71603,77952,83777,92804,98376,103938,103783,100429,100773,103018,102606
"12061","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Indian River, FL ",114170,119435,129359,138954,148763,158250,168420,180151,194231,208585,229933,246498,259886,280521,319166,355716,378781,389283,366921,339481,340326,345292,358386
"12061","5","CA91","20","1990","Outflows of earnings","Indian River, FL ",127975,122151,127612,133671,146404,155100,170314,180571,195137,213780,226372,242241,249844,281487,305392,331573,358826,374289,372566,334202,322794,329243,351373
"12061","5","CA91","30","1990","Residence adjustment","Indian River, FL ",-13805,-2716,1747,5283,2359,3150,-1894,-420,-906,-5195,3561,4257,10042,-966,13774,24143,19955,14994,-5645,5279,17532,16049,7013
"12063","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Jackson, FL ",72516,75573,77960,80053,85318,91071,95671,101445,108921,115924,119694,132871,137492,144397,152106,161897,167739,175444,175602,172128,172940,173817,169942
"12063","5","CA91","20","1990","Outflows of earnings","Jackson, FL ",42044,45622,50433,54017,57128,59980,62593,63791,67747,70502,74759,78985,83996,91848,96275,106127,106271,111647,116360,116027,117959,119434,120011
"12063","5","CA91","30","1990","Residence adjustment","Jackson, FL ",30472,29951,27527,26036,28190,31091,33078,37654,41174,45422,44935,53886,53496,52549,55831,55770,61468,63797,59242,56101,54981,54383,49931
"12065","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Jefferson, FL ",49818,51318,53965,58802,67185,73963,81279,90181,104697,111301,123199,122698,125866,132251,137521,145197,147911,154536,153325,145867,149472,145823,140040
"12065","5","CA91","20","1990","Outflows of earnings","Jefferson, FL ",11514,13057,14163,15138,14679,15216,15824,15503,14913,16138,16645,21370,22215,24867,27872,28737,30881,31822,31486,29416,28114,28238,29670
"12065","5","CA91","30","1990","Residence adjustment","Jefferson, FL ",38304,38261,39802,43664,52506,58747,65455,74678,89784,95163,106554,101328,103651,107384,109649,116460,117030,122714,121839,116451,121358,117585,110370
"12067","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Lafayette, FL ",13990,14309,14931,15727,16740,17496,18330,18889,20146,20571,21359,22594,23483,24350,25968,28287,29761,32141,32229,31675,33857,33899,34116
"12067","5","CA91","20","1990","Outflows of earnings","Lafayette, FL ",5905,5896,6309,6236,6943,7529,7477,8403,8652,9479,9339,9692,10049,10497,11296,12391,12669,13694,14362,13726,13681,13145,12901
"12067","5","CA91","30","1990","Residence adjustment","Lafayette, FL ",8085,8413,8622,9491,9797,9967,10853,10486,11494,11092,12020,12902,13434,13853,14672,15896,17092,18447,17867,17949,20176,20754,21215
"12069","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Lake, FL ",388388,393565,443336,512168,580203,645557,730421,841271,988126,1136329,1269916,1386918,1445042,1554862,1708015,1920311,2066914,2214661,2241585,2132602,2187559,2236989,2340250
"12069","5","CA91","20","1990","Outflows of earnings","Lake, FL ",161275,183782,215180,236272,261946,295194,337026,371427,422279,463066,531754,595458,636461,696494,788838,866285,944529,923595,903721,814244,811613,860951,908257
"12069","5","CA91","30","1990","Residence adjustment","Lake, FL ",227113,209783,228156,275896,318257,350363,393395,469844,565847,673263,738162,791460,808581,858368,919177,1054026,1122385,1291066,1337864,1318358,1375946,1376038,1431993
"12071","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Lee, FL ",271881,281937,303394,333329,362547,392931,430167,479518,527634,583603,663608,744521,783716,861858,943903,1081127,1163888,1226897,1134538,1045057,1012055,1030509,1121276
"12071","5","CA91","20","1990","Outflows of earnings","Lee, FL ",242308,249520,266261,285991,310841,331011,357159,377021,413762,452423,500852,568890,611020,679371,781872,873682,945626,881274,820687,725967,758888,807136,803440
"12071","5","CA91","30","1990","Residence adjustment","Lee, FL ",29573,32417,37133,47338,51706,61920,73008,102497,113872,131180,162756,175631,172696,182487,162031,207445,218262,345623,313851,319090,253167,223373,317836
"12073","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Leon, FL ",130684,134947,142767,148487,154246,154414,159881,167366,184368,197785,204071,249846,235463,251348,271621,290370,306234,326757,330000,294572,294587,299785,304906
"12073","5","CA91","20","1990","Outflows of earnings","Leon, FL ",329579,353346,383224,419840,467300,534749,588886,641742,699306,756520,830726,867854,899798,931144,985276,1039289,1077330,1120776,1136153,1111082,1134380,1129379,1121819
"12073","5","CA91","30","1990","Residence adjustment","Leon, FL ",-198895,-218399,-240457,-271353,-313054,-380335,-429005,-474376,-514938,-558735,-626655,-618008,-664335,-679796,-713655,-748919,-771096,-794019,-806153,-816510,-839793,-829594,-816913
"12075","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Levy, FL ",76426,81742,88815,95985,104005,110969,119317,128824,141122,151204,163106,173395,180632,191487,211675,229633,246975,255202,258565,248408,252232,256769,264004
"12075","5","CA91","20","1990","Outflows of earnings","Levy, FL ",23407,25084,27364,31217,34895,38973,44216,48200,51223,56152,60632,65497,67844,74533,81508,90440,92077,96838,94929,86299,90159,88474,89696
"12075","5","CA91","30","1990","Residence adjustment","Levy, FL ",53019,56658,61451,64768,69110,71996,75101,80624,89899,95052,102474,107898,112788,116954,130167,139193,154898,158364,163636,162109,162073,168295,174308
"12077","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Liberty, FL ",20448,21571,22725,25140,29635,31334,35367,38068,41961,46836,48568,54583,55467,57371,61126,64644,64626,66616,65728,67337,68250,65856,68541
"12077","5","CA91","20","1990","Outflows of earnings","Liberty, FL ",9659,10635,12149,12957,13486,15438,15990,17937,18405,19435,20908,23335,26880,30991,33110,38920,44998,51116,56318,27494,27595,28682,25954
"12077","5","CA91","30","1990","Residence adjustment","Liberty, FL ",10789,10936,10576,12183,16149,15896,19377,20131,23556,27401,27660,31248,28587,26380,28016,25724,19628,15500,9410,39843,40655,37174,42587
"12079","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Madison, FL ",30756,30892,33481,34628,37388,40081,42484,44578,47984,50369,53025,57180,59828,63170,68564,72058,75198,80313,77689,73829,76844,79002,80850
"12079","5","CA91","20","1990","Outflows of earnings","Madison, FL ",16668,17911,18333,19346,20817,23105,24361,25335,26903,29414,31451,30482,30508,32135,33566,34951,35699,34767,35386,35944,36034,35485,35664
"12079","5","CA91","30","1990","Residence adjustment","Madison, FL ",14088,12981,15148,15282,16571,16976,18123,19243,21081,20955,21574,26698,29320,31035,34998,37107,39499,45546,42303,37885,40810,43517,45186
"12081","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Manatee, FL ",515081,511140,509608,520063,519918,500071,599491,655410,785669,970907,980059,1305775,1382016,1453543,1577992,1673413,1702434,1704911,2054234,1896881,1986892,2133844,2282427
"12081","5","CA91","20","1990","Outflows of earnings","Manatee, FL ",232161,266802,321630,372282,457226,565125,553743,619050,655181,645313,815666,612210,683660,707189,778969,894593,1002549,1009460,1178901,1133022,1055134,1059038,1066413
"12081","5","CA91","30","1990","Residence adjustment","Manatee, FL ",282920,244338,187978,147781,62692,-65054,45748,36360,130488,325594,164393,693565,698356,746354,799023,778820,699885,695451,875333,763859,931758,1074806,1216014
"12083","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Marion, FL ",312414,270542,291850,320440,355634,365202,376680,431144,492389,550838,653115,703179,735950,792755,882135,992644,1049174,1114683,1110572,1096821,1171978,1281071,1355114
"12083","5","CA91","20","1990","Outflows of earnings","Marion, FL ",112072,137653,150127,162533,173636,194194,220795,229809,249992,261654,260426,270415,285080,313525,339476,369361,418305,414545,406185,351901,326012,308789,308963
"12083","5","CA91","30","1990","Residence adjustment","Marion, FL ",200342,132889,141723,157907,181998,171008,155885,201335,242397,289184,392689,432764,450870,479230,542659,623283,630869,700138,704387,744920,845966,972282,1046151
"12085","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Martin, FL ",368199,365042,405681,415595,450448,482757,519932,566352,600635,646196,717821,768991,790133,820521,900142,959885,985735,962618,923537,845829,837674,842770,887455
"12085","5","CA91","20","1990","Outflows of earnings","Martin, FL ",285861,291546,308530,338658,335355,362486,396184,412575,480132,517164,573643,620709,655392,705568,733737,863359,930040,1079502,1062374,1005013,1045650,1088154,1101423
"12085","5","CA91","30","1990","Residence adjustment","Martin, FL ",82338,73496,97151,76937,115093,120271,123748,153777,120503,129032,144178,148282,134741,114953,166405,96526,55695,-116884,-138837,-159184,-207976,-245384,-213968
