"FIPS","Region","Table","LineCode","FirstYear","LineTitle","AreaName","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
"01001","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Autauga, AL ",227145,241623,260486,280183,306669,331820,355110,384450,402862,430776,460535,483082,506251,532537,556990,599251,637481,676850,717899,706315,756789,787009,792332
"01001","5","CA91","20","1990","Outflows of earnings","Autauga, AL ",47431,51642,55814,59292,62260,64881,69158,71604,80684,89001,94911,110256,109552,113087,120666,120096,123222,126557,122442,122183,114526,117451,114983
"01001","5","CA91","30","1990","Residence adjustment","Autauga, AL ",179714,189981,204672,220891,244409,266939,285952,312846,322178,341775,365624,372826,396699,419450,436324,479155,514259,550293,595457,584132,642263,669558,677349
"01003","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Baldwin, AL ",438882,500883,563726,628499,673713,707033,762314,841688,866642,898302,964373,1000720,999878,1026036,1079652,1156501,1247533,1317937,1401896,1432500,1582749,1769613,1782795
"01003","5","CA91","20","1990","Outflows of earnings","Baldwin, AL ",49525,53477,58463,64293,73645,84245,93828,103756,121835,138071,147950,159669,167209,177601,194582,219618,248797,262850,261797,238657,216675,208820,208958
"01003","5","CA91","30","1990","Residence adjustment","Baldwin, AL ",389357,447406,505263,564206,600068,622788,668486,737932,744807,760231,816423,841051,832669,848435,885070,936883,998736,1055087,1140099,1193843,1366074,1560793,1573837
"01005","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Barbour, AL ",46277,45992,48151,49664,50533,51881,53332,54685,56377,57881,56932,61001,62629,64471,66575,68399,69672,70133,70685,70204,74108,77120,78567
"01005","5","CA91","20","1990","Outflows of earnings","Barbour, AL ",35394,38043,43584,48892,52800,52299,54776,59027,67881,78597,83466,93580,91766,91937,94413,97896,101365,103688,102273,96489,97239,97188,93576
"01005","5","CA91","30","1990","Residence adjustment","Barbour, AL ",10883,7949,4567,772,-2267,-418,-1444,-4342,-11504,-20716,-26534,-32579,-29137,-27466,-27838,-29497,-31693,-33555,-31588,-26285,-23131,-20068,-15009
"01007","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Bibb, AL ",78487,79454,82150,88156,95240,103199,112170,120471,121862,132910,142262,155410,158750,163200,172046,183039,192541,196524,195119,175322,175103,180836,185777
"01007","5","CA91","20","1990","Outflows of earnings","Bibb, AL ",19392,21456,27201,27827,31350,33410,34419,37174,41548,42146,42986,44098,45854,48910,55387,59238,62559,69805,73119,74767,80890,83464,87943
"01007","5","CA91","30","1990","Residence adjustment","Bibb, AL ",59095,57998,54949,60329,63890,69789,77751,83297,80314,90764,99276,111312,112896,114290,116659,123801,129982,126719,122000,100555,94213,97372,97834
"01009","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Blount, AL ",227530,236666,251906,263860,279219,295981,333639,359055,396843,420943,453982,491063,499602,516792,539729,555811,570836,605919,614356,580619,586158,622053,649471
"01009","5","CA91","20","1990","Outflows of earnings","Blount, AL ",29318,29980,34193,36743,41985,45926,45774,48489,50368,54773,55856,56339,52960,52259,55032,59490,64019,67845,69916,66344,62992,62024,62659
"01009","5","CA91","30","1990","Residence adjustment","Blount, AL ",198212,206686,217713,227117,237234,250055,287865,310566,346475,366170,398126,434724,446642,464533,484697,496321,506817,538074,544440,514275,523166,560029,586812
"01011","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Bullock, AL ",17015,18163,19715,20921,22474,23725,24820,25838,27614,29830,30992,33871,34738,35868,38792,41267,43303,44652,45810,45154,45671,46028,45526
"01011","5","CA91","20","1990","Outflows of earnings","Bullock, AL ",13006,14727,16374,17637,19430,21751,22379,24808,26967,28227,30102,27120,28361,29953,31140,32302,32887,36585,35278,34840,35276,35499,35911
"01011","5","CA91","30","1990","Residence adjustment","Bullock, AL ",4009,3436,3341,3284,3044,1974,2441,1030,647,1603,890,6751,6377,5915,7652,8965,10416,8067,10532,10314,10395,10529,9615
"01013","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Butler, AL ",34293,36740,39907,42569,45827,48754,51704,54733,57423,60088,64555,65187,66820,67748,71970,77751,82912,85251,85150,80254,82311,84449,84411
