"FIPS","Region","Table","LineCode","FirstYear","LineTitle","AreaName","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
"41001","8","CA91","10","1990","Inflows of earnings (thousands of dollars)","Baker, OR ",5900,6215,6665,7112,7764,8254,8826,9390,10118,11197,11972,12932,13583,13895,14619,14618,15180,16127,16112,15579,15665,16311,17092
"41001","8","CA91","20","1990","Outflows of earnings","Baker, OR ",5319,5495,5799,6049,6131,6116,6064,6350,6480,6640,6823,7054,7258,7546,7882,8221,8349,8745,8936,8979,8906,8973,9383
"41001","8","CA91","30","1990","Residence adjustment","Baker, OR ",581,720,866,1063,1633,2138,2762,3040,3638,4557,5149,5878,6325,6349,6737,6397,6831,7382,7176,6600,6759,7338,7709
"41003","8","CA91","10","1990","Inflows of earnings (thousands of dollars)","Benton, OR ",169634,177512,188821,198324,213840,230302,245757,258613,267612,277861,282061,310012,315293,322644,337211,352157,368958,390185,402295,382627,384806,399767,414812
"41003","8","CA91","20","1990","Outflows of earnings","Benton, OR ",144726,151585,166360,188707,212008,237313,266646,291849,299439,307965,325490,337879,347728,359904,369474,387769,396049,411837,414792,401726,391956,410357,424643
"41003","8","CA91","30","1990","Residence adjustment","Benton, OR ",24908,25927,22461,9617,1832,-7011,-20889,-33236,-31827,-30104,-43429,-27867,-32435,-37260,-32263,-35612,-27091,-21652,-12497,-19099,-7150,-10590,-9831
"41005","8","CA91","10","1990","Inflows of earnings (thousands of dollars)","Clackamas, OR ",2442259,2582069,2792408,2941918,3167231,3455672,3748498,4051407,4289719,4554828,5105548,5080347,5015791,5112533,5389616,5611975,5966140,6320800,6438521,6101416,6235223,6675499,7049194
"41005","8","CA91","20","1990","Outflows of earnings","Clackamas, OR ",902553,966421,1028950,1128698,1235825,1318984,1453403,1615005,1747886,1882333,1953976,2146219,2194171,2273196,2431653,2631876,2822431,2967009,3030644,2868912,2831493,2981834,3162912
"41005","8","CA91","30","1990","Residence adjustment","Clackamas, OR ",1539706,1615648,1763458,1813220,1931406,2136688,2295095,2436402,2541833,2672495,3151572,2934128,2821620,2839337,2957963,2980099,3143709,3353791,3407877,3232504,3403730,3693665,3886282
"41007","8","CA91","10","1990","Inflows of earnings (thousands of dollars)","Clatsop, OR ",23172,25331,27202,28793,30707,33648,36857,40215,43288,47306,51764,50815,50380,50899,53554,55878,59597,62660,63939,57263,56724,60224,63972
"41007","8","CA91","20","1990","Outflows of earnings","Clatsop, OR ",29400,29537,32670,33198,35261,37675,40508,43071,45554,49549,52067,62725,64716,69784,74178,77215,79665,82339,85944,80528,79786,85261,90398
"41007","8","CA91","30","1990","Residence adjustment","Clatsop, OR ",-6228,-4206,-5468,-4405,-4554,-4027,-3651,-2856,-2266,-2243,-303,-11910,-14336,-18885,-20624,-21337,-20068,-19679,-22005,-23265,-23062,-25037,-26426
