"FIPS","Region","Table","LineCode","FirstYear","LineTitle","AreaName","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
"36001","2","CA91","10","1990","Inflows of earnings (thousands of dollars)","Albany, NY ",655682,677405,716141,740638,753239,756571,762928,796592,858712,943001,1037698,1171432,1204666,1264539,1323618,1365358,1425634,1486454,1554939,1546207,1573230,1632376,1692256
"36001","2","CA91","20","1990","Outflows of earnings","Albany, NY ",2900779,2966252,3131736,3308127,3504697,3588968,3802243,3950843,4203605,4297689,4645873,5306977,5329416,5573115,5795775,5921066,6199113,6367589,6738995,6892301,7024269,7163682,7090037
"36001","2","CA91","30","1990","Residence adjustment","Albany, NY ",-2245097,-2288847,-2415595,-2567489,-2751458,-2832397,-3039315,-3154251,-3344893,-3354688,-3608175,-4135545,-4124750,-4308576,-4472157,-4555708,-4773479,-4881135,-5184056,-5346094,-5451039,-5531306,-5397781
"36003","2","CA91","10","1990","Inflows of earnings (thousands of dollars)","Allegany, NY ",110850,114769,120686,123392,128934,136318,143209,148865,157236,169058,190423,203303,200617,201931,209061,214788,229926,234866,243168,235050,243815,253445,256776
"36003","2","CA91","20","1990","Outflows of earnings","Allegany, NY ",66147,65897,66618,69611,71820,71660,74620,74798,75557,76520,79353,91090,93228,93812,97990,101086,103416,107204,121326,114173,115971,118236,120739
"36003","2","CA91","30","1990","Residence adjustment","Allegany, NY ",44703,48872,54068,53781,57114,64658,68589,74067,81679,92538,111070,112213,107389,108119,111071,113702,126510,127662,121842,120877,127844,135209,136037
"36005","2","CA91","10","1990","Inflows of earnings (thousands of dollars)","Bronx, NY ",7590806,7338243,7358221,7365583,7429282,7592229,7870357,8402501,8879435,9483289,10448753,11689143,11560120,11864148,12644478,13383055,14587268,16381235,16396175,15713036,16230367,16896151,17363962
"36005","2","CA91","20","1990","Outflows of earnings","Bronx, NY ",2907083,2984477,3271779,3393929,3502485,3611965,3710822,3707382,3925447,4090194,4395650,4582698,4767034,4829929,5072966,5270350,5526149,5551252,6052302,6212201,6457592,6693811,6865083
"36005","2","CA91","30","1990","Residence adjustment","Bronx, NY ",4683723,4353766,4086442,3971654,3926797,3980264,4159535,4695119,4953988,5393095,6053103,7106445,6793086,7034219,7571512,8112705,9061119,10829983,10343873,9500835,9772775,10202340,10498879
"36007","2","CA91","10","1990","Inflows of earnings (thousands of dollars)","Broome, NY ",201597,212498,208873,200118,207700,210163,218494,239544,255003,277858,300316,329590,328357,334752,353426,367350,403968,423952,436409,432093,407585,426161,449378
"36007","2","CA91","20","1990","Outflows of earnings","Broome, NY ",516719,533203,561368,584870,575470,580842,592478,610028,637993,682744,734404,790514,793676,769463,781963,809642,843393,885192,925130,906016,917419,906521,878413
