"FIPS","Region","Table","LineCode","FirstYear","LineTitle","AreaName","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
"30001","7","CA91","10","1990","Inflows of earnings (thousands of dollars)","Beaverhead, MT ",1580,1793,2052,2314,2549,2803,3054,3470,3729,4019,4297,4937,5202,5324,5845,6532,6940,7487,7546,7177,7303,7947,8172
"30001","7","CA91","20","1990","Outflows of earnings","Beaverhead, MT ",2885,3131,3411,3700,4248,4489,4663,4904,5139,5273,5527,5083,5506,5793,6017,6440,6980,7386,7548,7554,7466,7947,8202
"30001","7","CA91","30","1990","Residence adjustment","Beaverhead, MT ",-1305,-1338,-1359,-1386,-1699,-1686,-1609,-1434,-1410,-1254,-1230,-146,-304,-469,-172,92,-40,101,-2,-377,-163,0,-30
"30003","7","CA91","10","1990","Inflows of earnings (thousands of dollars)","Big Horn, MT ",7842,8693,9828,10779,11759,12382,12363,13072,14025,14989,16119,16810,18180,19949,20559,21553,23236,25605,25780,25831,25333,28742,28948
"30003","7","CA91","20","1990","Outflows of earnings","Big Horn, MT ",29940,40330,31707,31572,31616,31327,31888,34097,34089,34353,35310,31521,32240,34613,35210,39745,43498,46623,47930,49646,49654,53315,53108
"30003","7","CA91","30","1990","Residence adjustment","Big Horn, MT ",-22098,-31637,-21879,-20793,-19857,-18945,-19525,-21025,-20064,-19364,-19191,-14711,-14060,-14664,-14651,-18192,-20262,-21018,-22150,-23815,-24321,-24573,-24160
"30005","7","CA91","10","1990","Inflows of earnings (thousands of dollars)","Blaine, MT ",4825,4727,4498,4738,5014,4990,5023,4995,5106,5267,5507,5344,5581,5916,6420,6775,7120,7421,7832,8007,8634,9249,9456
"30005","7","CA91","20","1990","Outflows of earnings","Blaine, MT ",1999,1956,2306,2686,3045,3417,3743,4201,4571,4945,5535,5668,5918,6056,7227,7700,8206,8387,7424,7801,8215,8421,8247
"30005","7","CA91","30","1990","Residence adjustment","Blaine, MT ",2826,2771,2192,2052,1969,1573,1280,794,535,322,-28,-324,-337,-140,-807,-925,-1086,-966,408,206,419,828,1209
"30007","7","CA91","10","1990","Inflows of earnings (thousands of dollars)","Broadwater, MT ",4677,5283,6088,6888,7745,8576,9546,10207,11288,12638,14145,14881,15463,16285,17311,18392,20080,22058,23318,22867,23362,24770,26134
"30007","7","CA91","20","1990","Outflows of earnings","Broadwater, MT ",1287,1682,2003,2199,2650,3054,3487,4355,4768,5052,5809,4631,5147,4948,5013,5324,5584,7372,7809,6518,6650,7116,7508
"30007","7","CA91","30","1990","Residence adjustment","Broadwater, MT ",3390,3601,4085,4689,5095,5522,6059,5852,6520,7586,8336,10250,10316,11337,12298,13068,14496,14686,15509,16349,16712,17654,18626
"30009","7","CA91","10","1990","Inflows of earnings (thousands of dollars)","Carbon, MT ",16027,20384,25599,29412,29610,32774,35451,36709,44000,50347,57792,64532,66763,69698,74822,80944,81879,87781,93710,83245,93946,102051,104678
"30009","7","CA91","20","1990","Outflows of earnings","Carbon, MT ",2521,2335,2254,2465,3068,3376,3817,4430,4256,4314,4397,4547,4768,4874,5311,6196,7211,7647,11067,11713,14980,15481,16700
"30009","7","CA91","30","1990","Residence adjustment","Carbon, MT ",13506,18049,23345,26947,26542,29398,31634,32279,39744,46033,53395,59985,61995,64824,69511,74748,74668,80134,82643,71532,78966,86570,87978
"30011","7","CA91","10","1990","Inflows of earnings (thousands of dollars)","Carter, MT ",98,177,255,348,446,538,638,774,858,936,1075,1301,1363,1410,1460,1616,1721,1818,2029,1879,1926,2032,2080
"30011","7","CA91","20","1990","Outflows of earnings","Carter, MT ",70,70,72,79,84,88,87,89,100,102,113,122,135,136,141,144,142,157,156,165,177,169,169
"30011","7","CA91","30","1990","Residence adjustment","Carter, MT ",28,107,183,269,362,450,551,685,758,834,962,1179,1228,1274,1319,1472,1579,1661,1873,1714,1749,1863,1911
"30013","7","CA91","10","1990","Inflows of earnings (thousands of dollars)","Cascade, MT ",23614,24231,25817,26806,28187,29016,30518,31061,31778,32348,33581,33319,34724,36048,38189,40769,44006,46457,47442,46804,48260,51724,53844
"30013","7","CA91","20","1990","Outflows of earnings","Cascade, MT ",21462,23617,26050,28129,29839,32381,35043,36191,39208,41464,44173,44374,46211,48471,51463,54017,58470,60860,63507,63935,66736,69432,69595
"30013","7","CA91","30","1990","Residence adjustment","Cascade, MT ",2152,614,-233,-1323,-1652,-3365,-4525,-5130,-7430,-9116,-10592,-11055,-11487,-12423,-13274,-13248,-14464,-14403,-16065,-17131,-18476,-17708,-15751
"30015","7","CA91","10","1990","Inflows of earnings (thousands of dollars)","Chouteau, MT ",6787,7567,8438,9195,9908,10803,11802,12407,13508,14393,15428,16915,17807,18794,19891,20863,22197,23223,24013,24228,25597,26559,26954
"30015","7","CA91","20","1990","Outflows of earnings","Chouteau, MT ",2511,2583,2552,2609,2653,2680,2635,2590,2475,2355,2357,2059,2102,2169,2394,2557,2616,2669,2983,3064,3301,3532,3389
"30015","7","CA91","30","1990","Residence adjustment","Chouteau, MT ",4276,4984,5886,6586,7255,8123,9167,9817,11033,12038,13071,14856,15705,16625,17497,18306,19581,20554,21030,21164,22296,23027,23565
"30017","7","CA91","10","1990","Inflows of earnings (thousands of dollars)","Custer, MT ",3386,3536,3612,3701,3794,3735,3591,3648,3553,3446,3398,3321,3547,3790,4351,5203,6443,6784,6926,7212,7379,8512,10449
"30017","7","CA91","20","1990","Outflows of earnings","Custer, MT ",2377,2555,2899,3188,3434,3627,3721,3947,4115,4250,4652,5409,5777,6013,6486,7042,8053,8707,9877,9400,10699,12215,14638
"30017","7","CA91","30","1990","Residence adjustment","Custer, MT ",1009,981,713,513,360,108,-130,-299,-562,-804,-1254,-2088,-2230,-2223,-2135,-1839,-1610,-1923,-2951,-2188,-3320,-3703,-4189
"30019","7","CA91","10","1990","Inflows of earnings (thousands of dollars)","Daniels, MT ",558,630,709,793,852,913,893,963,1062,1124,1215,1299,1353,1357,1447,1508,1554,1627,1697,1777,1911,2170,2743
"30019","7","CA91","20","1990","Outflows of earnings","Daniels, MT ",284,355,439,600,816,1030,1146,1391,1499,1597,1773,1898,1955,1823,1892,1896,1742,1809,1911,1953,2051,2124,2121
"30019","7","CA91","30","1990","Residence adjustment","Daniels, MT ",274,275,270,193,36,-117,-253,-428,-437,-473,-558,-599,-602,-466,-445,-388,-188,-182,-214,-176,-140,46,622
"30021","7","CA91","10","1990","Inflows of earnings (thousands of dollars)","Dawson, MT ",3349,3320,3564,3576,3553,3522,3535,3780,3755,3594,3545,3734,3934,4081,4564,5598,6461,7105,7718,8166,9080,10492,12451
"30021","7","CA91","20","1990","Outflows of earnings","Dawson, MT ",3650,3734,3791,3891,3825,3808,3905,3835,3914,3885,3782,3785,3981,4021,4226,4480,4767,5107,5496,5472,5588,6190,6944
"30021","7","CA91","30","1990","Residence adjustment","Dawson, MT ",-301,-414,-227,-315,-272,-286,-370,-55,-159,-291,-237,-51,-47,60,338,1118,1694,1998,2222,2694,3492,4302,5507
"30023","7","CA91","10","1990","Inflows of earnings (thousands of dollars)","Deer Lodge, MT ",15968,16626,17679,17935,19053,20218,20556,22706,22785,23058,23313,24402,25765,26280,28549,30922,32752,34474,36615,35299,36092,38467,39746
"30023","7","CA91","20","1990","Outflows of earnings","Deer Lodge, MT ",9312,9364,10555,11181,10324,10112,10211,10045,10595,10552,11046,10683,11089,11453,12033,12105,12790,13710,14284,14507,15818,15643,17950
"30023","7","CA91","30","1990","Residence adjustment","Deer Lodge, MT ",6656,7262,7124,6754,8729,10106,10345,12661,12190,12506,12267,13719,14676,14827,16516,18817,19962,20764,22331,20792,20274,22824,21796
"30025","7","CA91","10","1990","Inflows of earnings (thousands of dollars)","Fallon, MT ",316,426,555,702,841,946,1041,1197,1366,1508,1740,2173,2284,2552,2698,2922,3246,3799,4077,4172,4773,5202,5961
"30025","7","CA91","20","1990","Outflows of earnings","Fallon, MT ",994,1208,1306,1521,1709,1892,2424,3254,3530,3488,3499,4055,4389,4736,6563,8986,12487,13084,13787,14757,16288,18816,25461
"30025","7","CA91","30","1990","Residence adjustment","Fallon, MT ",-678,-782,-751,-819,-868,-946,-1383,-2057,-2164,-1980,-1759,-1882,-2105,-2184,-3865,-6064,-9241,-9285,-9710,-10585,-11515,-13614,-19500
"30027","7","CA91","10","1990","Inflows of earnings (thousands of dollars)","Fergus, MT ",5516,4844,4370,4384,4606,4217,3849,3632,3455,3490,3623,3411,3052,3166,3475,3752,3872,4067,4203,4307,4357,4548,4788
"30027","7","CA91","20","1990","Outflows of earnings","Fergus, MT ",2489,2453,2635,2728,2986,3150,3764,3525,3760,4115,4270,4353,4554,4583,4810,5112,5441,5858,5880,6224,6457,6696,7121
"30027","7","CA91","30","1990","Residence adjustment","Fergus, MT ",3027,2391,1735,1656,1620,1067,85,107,-305,-625,-647,-942,-1502,-1417,-1335,-1360,-1569,-1791,-1677,-1917,-2100,-2148,-2333
"30029","7","CA91","10","1990","Inflows of earnings (thousands of dollars)","Flathead, MT ",10910,11951,13488,15203,17238,18278,20515,22900,25402,28022,31744,32500,33556,33772,35276,37368,40317,42946,43165,41029,41129,44749,46567
"30029","7","CA91","20","1990","Outflows of earnings","Flathead, MT ",14273,15566,17535,19303,20546,21690,23469,24212,27700,27648,30438,33099,35411,37937,41541,46238,52043,56721,57463,51377,52448,54914,57036
