"FIPS","Region","Table","LineCode","FirstYear","LineTitle","AreaName","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
"24001","2","CA91","10","1990","Inflows of earnings (thousands of dollars)","Allegany, MD ",108521,109830,106853,105383,105411,105835,108364,107280,110482,119448,130912,143997,149675,155043,164823,172416,184021,193384,201381,201287,194514,201101,210170
"24001","2","CA91","20","1990","Outflows of earnings","Allegany, MD ",160072,159454,164282,174358,186501,197733,208869,230345,239608,245331,251797,266472,274325,283435,296270,311334,321249,321853,332295,342879,367184,385231,381184
"24001","2","CA91","30","1990","Residence adjustment","Allegany, MD ",-51551,-49624,-57429,-68975,-81090,-91898,-100505,-123065,-129126,-125883,-120885,-122475,-124650,-128392,-131447,-138918,-137228,-128469,-130914,-141592,-172670,-184130,-171014
"24003","2","CA91","10","1990","Inflows of earnings (thousands of dollars)","Anne Arundel, MD ",3482540,3589626,3871421,4113748,4380568,4562362,4863852,5316798,5813896,6297469,6905075,7080555,7311545,7575184,7928741,8246541,8570220,8795543,8946199,8959260,9123241,9548982,9733304
"24003","2","CA91","20","1990","Outflows of earnings","Anne Arundel, MD ",2375589,2453712,2467308,2535173,2691243,2887695,2991214,3152868,3342580,3608038,4044918,4414702,4683768,4958861,5839683,6354843,6768136,7291071,7578483,7667934,8023734,8653607,9010095
"24003","2","CA91","30","1990","Residence adjustment","Anne Arundel, MD ",1106951,1135914,1404113,1578575,1689325,1674667,1872638,2163930,2471316,2689431,2860157,2665853,2627777,2616323,2089058,1891698,1802084,1504472,1367716,1291326,1099507,895375,723209
"24005","2","CA91","10","1990","Inflows of earnings (thousands of dollars)","Baltimore, MD ",6199499,6277807,6516427,6579921,6795982,6922547,7212995,7676197,8052716,8622834,9255996,9859545,10071835,10406576,10919969,11453420,11883967,12315194,12636806,12423122,12762858,13468360,14001663
"24005","2","CA91","20","1990","Outflows of earnings","Baltimore, MD ",3998888,4041019,4158387,4366534,4638871,4893125,5081166,5344660,5758234,6172170,6536634,6827640,7081949,7367164,7914982,8374254,8828507,9237908,9315842,9327555,9511416,9892420,10091305
"24005","2","CA91","30","1990","Residence adjustment","Baltimore, MD ",2200611,2236788,2358040,2213387,2157111,2029422,2131829,2331537,2294482,2450664,2719362,3031905,2989886,3039412,3004987,3079166,3055460,3077286,3320964,3095567,3251442,3575940,3910358
"24009","2","CA91","10","1990","Inflows of earnings (thousands of dollars)","Calvert, MD ",591236,629557,670219,716031,775590,815399,878184,996294,1052112,1108275,1280452,1361213,1430659,1521549,1629598,1737665,1824739,1923371,1977806,2021609,2072266,2151452,2164778
"24009","2","CA91","20","1990","Outflows of earnings","Calvert, MD ",90703,90838,99061,109650,113922,121956,130424,133614,152761,176523,175666,201525,217933,238918,252287,260186,279577,290992,297121,297603,305311,322153,331273
"24009","2","CA91","30","1990","Residence adjustment","Calvert, MD ",500533,538719,571158,606381,661668,693443,747760,862680,899351,931752,1104786,1159688,1212726,1282631,1377311,1477479,1545162,1632379,1680685,1724006,1766955,1829299,1833505
"24011","2","CA91","10","1990","Inflows of earnings (thousands of dollars)","Caroline, MD ",125499,127347,133808,141408,152426,159966,166720,178804,192191,206724,224658,246407,257082,272090,286364,301585,318825,334319,339709,328629,334274,344454,354705
"24011","2","CA91","20","1990","Outflows of earnings","Caroline, MD ",65089,65706,67493,68034,70946,76165,80253,86549,92620,94074,90525,95595,102551,109039,116751,126524,127582,132083,136733,133911,129681,136035,143628
"24011","2","CA91","30","1990","Residence adjustment","Caroline, MD ",60410,61641,66315,73374,81480,83801,86467,92255,99571,112650,134133,150812,154531,163051,169613,175061,191243,202236,202976,194718,204593,208419,211077
"24013","2","CA91","10","1990","Inflows of earnings (thousands of dollars)","Carroll, MD ",1224233,1254216,1308805,1382977,1490807,1566906,1677713,1834742,1953283,2164015,2385379,2575093,2676225,2784166,2912647,3054178,3174595,3248415,3267014,3254665,3289833,3407364,3478974
"24013","2","CA91","20","1990","Outflows of earnings","Carroll, MD ",245105,253873,276120,291895,312010,332560,347839,374787,420255,446260,486758,547121,579393,609939,676162,739268,796540,837379,862449,848221,877066,948569,979543
"24013","2","CA91","30","1990","Residence adjustment","Carroll, MD ",979128,1000343,1032685,1091082,1178797,1234346,1329874,1459955,1533028,1717755,1898621,2027972,2096832,2174227,2236485,2314910,2378055,2411036,2404565,2406444,2412767,2458795,2499431
"24015","2","CA91","10","1990","Inflows of earnings (thousands of dollars)","Cecil, MD ",592381,620230,658742,702934,748727,788223,844495,927022,993996,1080517,1168949,1226623,1258398,1323730,1404120,1483807,1582015,1620403,1639725,1619170,1644746,1747658,1848263
"24015","2","CA91","20","1990","Outflows of earnings","Cecil, MD ",151351,162494,173509,181839,196973,204640,215694,234821,268538,289379,319187,347332,368936,403885,446281,485938,519077,569237,570056,540052,548170,575664,591122
"24015","2","CA91","30","1990","Residence adjustment","Cecil, MD ",441030,457736,485233,521095,551754,583583,628801,692201,725458,791138,849762,879291,889462,919845,957839,997869,1062938,1051166,1069669,1079118,1096576,1171994,1257141
"24017","2","CA91","10","1990","Inflows of earnings (thousands of dollars)","Charles, MD ",1135006,1171094,1217140,1275945,1365128,1391581,1461576,1568101,1651255,1744157,1984274,2070165,2172767,2309005,2453796,2614332,2743748,2875800,2979836,3051093,3181648,3303479,3348063
"24017","2","CA91","20","1990","Outflows of earnings","Charles, MD ",221554,233210,254097,274081,282318,310380,323888,348088,382364,412762,424920,465780,499450,532366,577320,604008,641578,664355,683297,684691,684107,721099,727076
"24017","2","CA91","30","1990","Residence adjustment","Charles, MD ",913452,937884,963043,1001864,1082810,1081201,1137688,1220013,1268891,1331395,1559354,1604385,1673317,1776639,1876476,2010324,2102170,2211445,2296539,2366402,2497541,2582380,2620987
"24019","2","CA91","10","1990","Inflows of earnings (thousands of dollars)","Dorchester, MD ",67456,69058,72692,76891,82948,88069,93154,101134,109544,117638,125501,141425,147557,156102,163524,174033,181854,188926,192496,187299,189379,193689,199819
"24019","2","CA91","20","1990","Outflows of earnings","Dorchester, MD ",69041,71841,74408,75533,78032,82510,83302,85940,91407,95264,106388,115343,116614,124691,133912,139582,142411,145143,147526,146727,146057,149084,153210
"24019","2","CA91","30","1990","Residence adjustment","Dorchester, MD ",-1585,-2783,-1716,1358,4916,5559,9852,15194,18137,22374,19113,26082,30943,31411,29612,34451,39443,43783,44970,40572,43322,44605,46609
"24021","2","CA91","10","1990","Inflows of earnings (thousands of dollars)","Frederick, MD ",1215227,1281726,1401028,1513167,1613297,1698546,1800564,1995305,2191207,2310606,2647120,2747474,2788925,2917481,3097618,3304465,3463814,3604355,3619054,3611829,3698265,3866719,3997818
"24021","2","CA91","20","1990","Outflows of earnings","Frederick, MD ",344989,354221,388824,412584,459315,504984,549695,597118,689531,804622,893167,1041750,1138508,1228616,1332257,1406108,1480494,1582262,1645238,1666775,1715949,1790147,1837449
"24021","2","CA91","30","1990","Residence adjustment","Frederick, MD ",870238,927505,1012204,1100583,1153982,1193562,1250869,1398187,1501676,1505984,1753953,1705724,1650417,1688865,1765361,1898357,1983320,2022093,1973816,1945054,1982316,2076572,2160369
"24023","2","CA91","10","1990","Inflows of earnings (thousands of dollars)","Garrett, MD ",61770,61647,62938,62432,65633,69810,74110,78686,82994,88940,96405,111292,110468,113859,116020,122423,126906,132995,139909,138061,138058,148177,151950
"24023","2","CA91","20","1990","Outflows of earnings","Garrett, MD ",40480,41237,41436,41676,42990,45202,46822,47245,47172,49141,50808,54849,58276,61206,65679,69461,72792,73589,77660,77480,80722,85375,85818
"24023","2","CA91","30","1990","Residence adjustment","Garrett, MD ",21290,20410,21502,20756,22643,24608,27288,31441,35822,39799,45597,56443,52192,52653,50341,52962,54114,59406,62249,60581,57336,62802,66132
"24025","2","CA91","10","1990","Inflows of earnings (thousands of dollars)","Harford, MD ",1649880,1703935,1799270,1922107,2052449,2172092,2271753,2441364,2572345,2795015,2990152,3254304,3326295,3445927,3702197,3913925,4082870,4247204,4384085,4360415,4493692,4666739,4713552
"24025","2","CA91","20","1990","Outflows of earnings","Harford, MD ",344681,369406,391237,393950,417131,432980,468340,513007,568715,606768,675076,671141,740411,808711,869832,930383,1010051,1053624,1050616,1051615,1087589,1209341,1309278
"24025","2","CA91","30","1990","Residence adjustment","Harford, MD ",1305199,1334529,1408033,1528157,1635318,1739112,1803413,1928357,2003630,2188247,2315076,2583163,2585884,2637216,2832365,2983542,3072819,3193580,3333469,3308800,3406103,3457398,3404274
"24027","2","CA91","10","1990","Inflows of earnings (thousands of dollars)","Howard, MD ",3102693,3245263,3459521,3649138,3859142,4030618,4178387,4440429,4841709,5258824,5826096,6012023,6249705,6550488,7190128,7601077,7959409,8377872,8646718,8782403,9168261,9714611,9957895
"24027","2","CA91","20","1990","Outflows of earnings","Howard, MD ",1330894,1374463,1480502,1597911,1728135,1890011,2092706,2390918,2680646,2963838,3284406,3780534,3986427,4106620,4379409,4683611,5036790,5195311,5347030,5437621,5560528,6061496,6496079
"24027","2","CA91","30","1990","Residence adjustment","Howard, MD ",1771799,1870800,1979019,2051227,2131007,2140607,2085681,2049511,2161063,2294986,2541690,2231489,2263278,2443868,2810719,2917466,2922619,3182561,3299688,3344782,3607733,3653115,3461816
"24029","2","CA91","10","1990","Inflows of earnings (thousands of dollars)","Kent, MD ",50373,50781,52507,54092,57483,59438,62863,67006,72947,77630,83287,88086,93846,100276,108114,113982,121961,128315,129383,125562,127354,132622,136802
"24029","2","CA91","20","1990","Outflows of earnings","Kent, MD ",44065,44960,46986,48725,52727,56016,56712,60129,64170,68021,75755,86480,91058,95319,102503,109394,117496,126416,127248,122894,122679,127551,127124
"24029","2","CA91","30","1990","Residence adjustment","Kent, MD ",6308,5821,5521,5367,4756,3422,6151,6877,8777,9609,7532,1606,2788,4957,5611,4588,4465,1899,2135,2668,4675,5071,9678
"24031","2","CA91","10","1990","Inflows of earnings (thousands of dollars)","Montgomery, MD ",8152914,8535638,9176094,9463835,9871487,10215415,10736776,10950768,12037115,12942465,14404268,15031029,15629656,16348716,17613243,18500303,19306912,20270400,20812137,20799841,21509449,22160724,22650172
"24031","2","CA91","20","1990","Outflows of earnings","Montgomery, MD ",4754946,4883156,5086400,5395178,5718671,6006289,6184407,6888585,7342433,8006900,8775227,9153359,9469680,9951681,10602303,11428990,12152953,12741959,13080557,13287593,13774582,15039714,15189071
"24031","2","CA91","30","1990","Residence adjustment","Montgomery, MD ",3397968,3652482,4089694,4068657,4152816,4209126,4552369,4062183,4694682,4935565,5629041,5877670,6159976,6397035,7010940,7071313,7153959,7528441,7731580,7512248,7734867,7121010,7461101
"24033","2","CA91","10","1990","Inflows of earnings (thousands of dollars)","Prince George's, MD ",8062320,8307084,8582736,8827786,9093556,9139127,9191621,9522195,10115385,10675454,11604704,12108266,12682335,13327788,14249995,15009046,15441335,16007619,16365127,16550913,16974299,17528762,17762051
