"FIPS","Region","Table","LineCode","FirstYear","LineTitle","AreaName","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
"45017","5","CA91","30","1990","Residence adjustment","Calhoun, SC ",12014,20621,22832,24129,14538,15047,22258,42395,46959,58671,77488,67427,66312,70316,74398,80811,87134,86930,86578,82181,78684,85135,94428
"45019","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Charleston, SC ",217286,225287,238292,251276,270377,293010,335855,376670,437721,464330,501507,560473,586978,617242,707245,776172,811180,850759,859530,784276,763377,784676,791969
"45019","5","CA91","20","1990","Outflows of earnings","Charleston, SC ",1682435,1745130,1770626,1772326,1695888,1582028,1494926,1576428,1654132,1906756,2082188,2171955,2313411,2472763,2717400,3008888,3278177,3644115,3848962,3889586,4137619,4649065,4896039
"45019","5","CA91","30","1990","Residence adjustment","Charleston, SC ",-1465149,-1519843,-1532334,-1521050,-1425511,-1289018,-1159071,-1199758,-1216411,-1442426,-1580681,-1611482,-1726433,-1855521,-2010155,-2232716,-2466997,-2793356,-2989432,-3105310,-3374242,-3864389,-4104070
"45021","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Cherokee, SC ",128106,128746,135560,144884,154956,164414,171944,178483,188794,201957,215919,228779,230594,235532,242656,249739,263435,264965,267589,249052,252385,268533,284689
"45021","5","CA91","20","1990","Outflows of earnings","Cherokee, SC ",116086,116112,128423,134568,141210,146398,147408,159311,173353,182224,189906,186609,178767,183569,202120,199862,206542,233063,228778,197139,199166,203369,204452
"45021","5","CA91","30","1990","Residence adjustment","Cherokee, SC ",12020,12634,7137,10316,13746,18016,24536,19172,15441,19733,26013,42170,51827,51963,40536,49877,56893,31902,38811,51913,53219,65164,80237
"45023","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Chester, SC ",95170,97575,104352,110855,118421,125638,132408,141630,155537,170245,181283,189255,194492,199949,210965,224476,238714,248489,253784,240521,246665,266187,281710
"45023","5","CA91","20","1990","Outflows of earnings","Chester, SC ",79095,78832,86848,87369,92028,96739,103445,109025,115759,124300,133716,134848,135957,134904,143307,155750,157023,144855,137994,118401,112041,120022,126595
"45023","5","CA91","30","1990","Residence adjustment","Chester, SC ",16075,18743,17504,23486,26393,28899,28963,32605,39778,45945,47567,54407,58535,65045,67658,68726,81691,103634,115790,122120,134624,146165,155115
"45025","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Chesterfield, SC ",102962,104595,110121,115051,118453,126596,133488,141183,149313,156415,166064,175603,178574,180718,189161,202344,217044,227227,226829,206160,208941,220185,231050
"45025","5","CA91","20","1990","Outflows of earnings","Chesterfield, SC ",80334,84100,94237,100166,107979,112243,118596,120356,127845,136819,146663,147996,146735,149503,146309,144968,150773,158014,160759,142736,146730,159081,167902
"45025","5","CA91","30","1990","Residence adjustment","Chesterfield, SC ",22628,20495,15884,14885,10474,14353,14892,20827,21468,19596,19401,27607,31839,31215,42852,57376,66271,69213,66070,63424,62211,61104,63148
"45027","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Clarendon, SC ",75285,78597,86284,93712,100835,108827,116117,125086,136115,145128,156488,157487,159143,163838,172832,178374,187309,194773,193621,183768,183404,194405,200559
"45027","5","CA91","20","1990","Outflows of earnings","Clarendon, SC ",24459,24320,26017,28795,29976,34172,37077,41456,46911,50002,54657,60554,61941,63969,69399,71765,74825,77167,77343,73515,73347,72090,73264
"45027","5","CA91","30","1990","Residence adjustment","Clarendon, SC ",50826,54277,60267,64917,70859,74655,79040,83630,89204,95126,101831,96933,97202,99869,103433,106609,112484,117606,116278,110253,110057,122315,127295
"45029","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Colleton, SC ",87277,87945,90667,94714,98078,101147,106343,116351,128068,141463,152617,157362,162943,173435,186043,198141,217042,225417,221557,208428,209123,224196,232231
"45029","5","CA91","20","1990","Outflows of earnings","Colleton, SC ",24154,23234,25721,26769,28679,30762,31921,34509,36262,38808,41531,43350,43292,44763,46447,47240,50910,53842,53305,51133,51319,52691,53466
"45029","5","CA91","30","1990","Residence adjustment","Colleton, SC ",63123,64711,64946,67945,69399,70385,74422,81842,91806,102655,111086,114012,119651,128672,139596,150901,166132,171575,168252,157295,157804,171505,178765
"45031","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Darlington, SC ",161916,172846,187703,202678,218162,229262,247041,288492,306808,342465,373476,397082,406425,412494,429653,432644,453270,470655,468282,457897,454214,470322,471402
"45031","5","CA91","20","1990","Outflows of earnings","Darlington, SC ",134078,145262,160459,170441,174379,193879,209320,198188,220528,216083,228909,241354,247969,253462,259906,278400,296060,311255,319571,285218,300078,316552,332275
"45031","5","CA91","30","1990","Residence adjustment","Darlington, SC ",27838,27584,27244,32237,43783,35383,37721,90304,86280,126382,144567,155728,158456,159032,169747,154244,157210,159400,148711,172679,154136,153770,139127
"45033","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Dillon, SC ",60124,60764,65348,69748,73679,77655,81598,88626,95080,101232,106391,107467,107970,109951,113855,118018,124720,127617,125813,116037,114018,119211,122219
"45033","5","CA91","20","1990","Outflows of earnings","Dillon, SC ",30105,30940,32718,35467,38159,39726,41511,44502,48427,48816,49657,50464,54136,55537,57952,59190,61047,61816,62436,64094,63782,64133,63657
"45033","5","CA91","30","1990","Residence adjustment","Dillon, SC ",30019,29824,32630,34281,35520,37929,40087,44124,46653,52416,56734,57003,53834,54414,55903,58828,63673,65801,63377,51943,50236,55078,58562
"45035","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Dorchester, SC ",694875,724954,740915,758952,741467,710055,712867,761196,804914,928881,1025322,1067913,1135541,1208864,1359869,1536511,1702646,1914987,2030014,2082801,2178943,2434209,2530125
"45035","5","CA91","20","1990","Outflows of earnings","Dorchester, SC ",144006,150546,160595,166094,179014,194522,215675,233985,270230,282270,297178,332516,349990,373495,455710,494035,490556,489783,485256,413819,408628,424753,428907
"45035","5","CA91","30","1990","Residence adjustment","Dorchester, SC ",550869,574408,580320,592858,562453,515533,497192,527211,534684,646611,728144,735397,785551,835369,904159,1042476,1212090,1425204,1544758,1668982,1770315,2009456,2101218
"45037","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Edgefield, SC ",104369,114300,125686,138185,147334,151444,153177,174560,178430,193707,213548,228791,233764,246133,292529,315483,349104,371181,393019,406123,430958,458507,461258
"45037","5","CA91","20","1990","Outflows of earnings","Edgefield, SC ",23584,25118,28675,31134,35818,44249,45911,48911,62713,77181,82892,88276,90600,93212,136527,129532,115966,114057,110262,96776,95819,98237,99909
"45037","5","CA91","30","1990","Residence adjustment","Edgefield, SC ",80785,89182,97011,107051,111516,107195,107266,125649,115717,116526,130656,140515,143164,152921,156002,185951,233138,257124,282757,309347,335139,360270,361349
"45039","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Fairfield, SC ",82297,84505,87762,91425,97895,107241,114672,125794,138071,154193,170179,183597,187568,197177,220157,231629,235519,243271,235023,208954,202542,209617,210365
"45039","5","CA91","20","1990","Outflows of earnings","Fairfield, SC ",95341,98777,115015,129755,141206,138986,138698,151103,162045,173945,180384,151913,152580,133639,142280,148896,166147,169616,187801,206677,241593,275656,320375
"45039","5","CA91","30","1990","Residence adjustment","Fairfield, SC ",-13044,-14272,-27253,-38330,-43311,-31745,-24026,-25309,-23974,-19752,-10205,31684,34988,63538,77877,82733,69372,73655,47222,2277,-39051,-66039,-110010
"45041","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Florence, SC ",166847,178735,198947,213973,224783,244592,260463,261384,292024,302119,323323,339618,347058,358470,371775,398394,423386,443697,454756,419031,430290,456180,468887
"45041","5","CA91","20","1990","Outflows of earnings","Florence, SC ",247746,266231,286946,310991,332637,351749,379671,438931,470918,520701,567094,608981,624033,631744,659089,668510,703461,735958,735389,719146,709059,737086,743632
"45041","5","CA91","30","1990","Residence adjustment","Florence, SC ",-80899,-87496,-87999,-97018,-107854,-107157,-119208,-177547,-178894,-218582,-243771,-269363,-276975,-273274,-287314,-270116,-280075,-292261,-280633,-300115,-278769,-280906,-274745
"45043","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Georgetown, SC ",82015,87040,95511,101202,108888,117183,123081,134616,149152,165681,178861,187694,195317,206906,220314,237346,259748,272175,271360,255216,257480,273149,278805
"45043","5","CA91","20","1990","Outflows of earnings","Georgetown, SC ",84794,84563,91670,96471,106793,115533,121372,129487,140458,149909,163559,167538,189701,196182,207676,233441,249310,260453,263239,239633,247764,254640,249311
"45043","5","CA91","30","1990","Residence adjustment","Georgetown, SC ",-2779,2477,3841,4731,2095,1650,1709,5129,8694,15772,15302,20156,5616,10724,12638,3905,10438,11722,8121,15583,9716,18509,29494
"45045","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Greenville, SC ",401521,427136,501156,543993,607634,674015,701337,755224,850466,898323,967826,1000690,1003004,1031327,1084179,1131884,1217195,1323528,1349770,1270157,1301351,1389462,1445249
"45045","5","CA91","20","1990","Outflows of earnings","Greenville, SC ",1184391,1211798,1197438,1308218,1389079,1514139,1666981,1804522,1903103,2100075,2301577,2382641,2347580,2420519,2423273,2527868,2608438,2671244,2764831,2517673,2520517,2722901,2789776
"45045","5","CA91","30","1990","Residence adjustment","Greenville, SC ",-782870,-784662,-696282,-764225,-781445,-840124,-965644,-1049298,-1052637,-1201752,-1333751,-1381951,-1344576,-1389192,-1339094,-1395984,-1391243,-1347716,-1415061,-1247516,-1219166,-1333439,-1344527
"45047","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Greenwood, SC ",66441,68724,75780,80394,87097,93421,99280,107130,115398,124378,135578,138057,132603,135053,139051,145264,150076,155154,156852,146133,146319,156126,159962
"45047","5","CA91","20","1990","Outflows of earnings","Greenwood, SC ",118265,124537,137648,148769,163115,181521,190421,213215,222840,238043,257036,265095,260127,264388,273491,280238,285486,299005,312991,298239,295086,306665,308066
"45047","5","CA91","30","1990","Residence adjustment","Greenwood, SC ",-51824,-55813,-61868,-68375,-76018,-88100,-91141,-106085,-107442,-113665,-121458,-127038,-127524,-129335,-134440,-134974,-135410,-143851,-156139,-152106,-148767,-150539,-148104
"45049","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Hampton, SC ",39555,41539,44788,47251,51046,55578,58710,64894,71374,77988,83775,84810,87246,90444,96693,104099,116168,121042,120167,114868,114369,117947,121722
"45049","5","CA91","20","1990","Outflows of earnings","Hampton, SC ",24040,23740,25526,28616,33448,34477,37925,41607,46029,50938,54982,58678,56817,56073,60254,61069,64036,67512,68090,65942,65816,69575,70599
"45049","5","CA91","30","1990","Residence adjustment","Hampton, SC ",15515,17799,19262,18635,17598,21101,20785,23287,25345,27050,28793,26132,30429,34371,36439,43030,52132,53530,52077,48926,48553,48372,51123
"45051","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Horry, SC ",120581,125313,135431,144155,155790,167007,176101,188819,202298,214034,228191,227583,241993,249820,265412,287717,306198,320025,321846,298189,304103,309928,309413
"45051","5","CA91","20","1990","Outflows of earnings","Horry, SC ",124282,131518,143777,152572,169273,191734,207748,231522,257499,287674,310243,316977,331840,356417,382256,415822,465821,482744,469047,427474,425841,450380,461582
"45051","5","CA91","30","1990","Residence adjustment","Horry, SC ",-3701,-6205,-8346,-8417,-13483,-24727,-31647,-42703,-55201,-73640,-82052,-89394,-89847,-106597,-116844,-128105,-159623,-162719,-147201,-129285,-121738,-140452,-152169
"45053","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Jasper, SC ",74566,77558,85579,91681,100651,105878,125828,133229,144052,150571,162850,155571,159716,174807,187044,197375,199839,204969,205427,203793,211592,223300,227202
"45053","5","CA91","20","1990","Outflows of earnings","Jasper, SC ",23179,23906,26491,27125,28128,31288,30687,34651,38280,43856,49627,56420,61605,66466,77424,92300,120313,133198,137106,119980,110990,110008,117034
"45053","5","CA91","30","1990","Residence adjustment","Jasper, SC ",51387,53652,59088,64556,72523,74590,95141,98578,105772,106715,113223,99151,98111,108341,109620,105075,79526,71771,68321,83813,100602,113292,110168
"45055","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Kershaw, SC ",164724,170726,193632,203371,226111,243968,264787,288643,307387,348451,387151,398377,405449,413132,442837,476205,537214,571881,598475,598214,602131,639978,668653
"45055","5","CA91","20","1990","Outflows of earnings","Kershaw, SC ",112194,117094,112932,115687,117707,125721,134655,138780,151352,151326,157235,161097,159130,174426,177719,175629,168346,173198,166279,144724,145236,149035,151519
"45055","5","CA91","30","1990","Residence adjustment","Kershaw, SC ",52530,53632,80700,87684,108404,118247,130132,149863,156035,197125,229916,237280,246319,238706,265118,300576,368868,398683,432196,453490,456895,490943,517134
"45057","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Lancaster, SC ",213826,214130,225439,232379,244838,259106,273287,290089,314520,339020,362088,364679,369578,380006,400843,427407,454076,470783,473898,435304,443418,477894,507018
"45057","5","CA91","20","1990","Outflows of earnings","Lancaster, SC ",76472,81768,91434,101386,109460,118380,128015,138565,148291,165766,182073,200826,198493,193998,199629,211109,216143,220550,206938,194104,210952,234361,246137
"45057","5","CA91","30","1990","Residence adjustment","Lancaster, SC ",137354,132362,134005,130993,135378,140726,145272,151524,166229,173254,180015,163853,171085,186008,201214,216298,237933,250233,266960,241200,232466,243533,260881
"45059","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Laurens, SC ",178979,185083,199094,217344,238637,267007,293374,341229,384980,413479,438365,478197,472092,481266,495046,508355,530658,536650,558504,508841,521592,557357,584974
"45059","5","CA91","20","1990","Outflows of earnings","Laurens, SC ",77503,84235,95994,105828,116565,128628,133045,133029,137445,146580,168157,164578,155060,161581,167969,186900,189747,224743,215091,207195,198265,209630,210110
"45059","5","CA91","30","1990","Residence adjustment","Laurens, SC ",101476,100848,103100,111516,122072,138379,160329,208200,247535,266899,270208,313619,317032,319685,327077,321455,340911,311907,343413,301646,323327,347727,374864
"45061","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Lee, SC ",58358,61858,66654,70949,76049,82851,89830,95651,104220,110684,120030,123180,123221,128776,133902,136687,141868,147952,147468,137024,139426,147061,151394
"45061","5","CA91","20","1990","Outflows of earnings","Lee, SC ",28751,28853,29884,31324,32142,33991,33723,34112,36250,36562,40191,42257,42026,41592,43404,45381,46143,50214,51544,50040,50024,50530,51673
"45061","5","CA91","30","1990","Residence adjustment","Lee, SC ",29607,33005,36770,39625,43907,48860,56107,61539,67970,74122,79839,80923,81195,87184,90498,91306,95725,97738,95924,86984,89402,96531,99721
"45063","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Lexington, SC ",1376878,1399425,1500312,1575359,1642140,1721615,1776282,1857926,2011489,2383258,2491988,2517579,2564185,2664381,2708902,2830448,3009345,3088140,3128541,3038679,2911589,3027423,3160834
"45063","5","CA91","20","1990","Outflows of earnings","Lexington, SC ",417680,441229,458934,485844,542263,587799,657002,727874,796055,769803,839024,868754,908464,985875,1116426,1192083,1293829,1408772,1490073,1417398,1520427,1662125,1701513
"45063","5","CA91","30","1990","Residence adjustment","Lexington, SC ",959198,958196,1041378,1089515,1099877,1133816,1119280,1130052,1215434,1613455,1652964,1648825,1655721,1678506,1592476,1638365,1715516,1679368,1638468,1621281,1391162,1365298,1459321
"45065","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","McCormick, SC ",28967,28674,31133,32299,33926,35719,36790,39457,41078,43209,46115,47658,46872,47619,49393,50610,51836,53239,54651,52020,52319,54538,55343
"45065","5","CA91","20","1990","Outflows of earnings","McCormick, SC ",17768,17880,19113,19169,19785,20568,21099,21684,22144,22587,22820,22673,22874,23032,23176,24519,25840,25402,25371,24609,24806,26652,27241
"45065","5","CA91","30","1990","Residence adjustment","McCormick, SC ",11199,10794,12020,13130,14141,15151,15691,17773,18934,20622,23295,24985,23998,24587,26217,26091,25996,27837,29280,27411,27513,27886,28102
"45067","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Marion, SC ",59280,61723,65340,68965,72191,75780,79730,85470,91926,97345,102943,104687,107811,110755,115974,121446,129324,134339,133686,127091,125141,131590,134587
"45067","5","CA91","20","1990","Outflows of earnings","Marion, SC ",43351,45774,49342,52417,55438,57517,58427,64086,68535,72069,72715,71055,69081,69653,70760,69309,67488,67181,63591,56164,53524,53851,52815
"45067","5","CA91","30","1990","Residence adjustment","Marion, SC ",15929,15949,15998,16548,16753,18263,21303,21384,23391,25276,30228,33632,38730,41102,45214,52137,61836,67158,70095,70927,71617,77739,81772
"45069","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Marlboro, SC ",62565,65659,72507,77387,83002,88556,93081,97185,103808,110747,116483,123152,121386,122827,122179,122725,126771,128199,128720,117788,119822,124239,127899
"45069","5","CA91","20","1990","Outflows of earnings","Marlboro, SC ",59077,51125,52680,55445,54118,57031,61306,66579,68326,70873,75675,81105,83857,86488,90172,98554,105856,105980,107871,100344,98132,105546,109333
"45069","5","CA91","30","1990","Residence adjustment","Marlboro, SC ",3488,14534,19827,21942,28884,31525,31775,30606,35482,39874,40808,42047,37529,36339,32007,24171,20915,22219,20849,17444,21690,18693,18566
"45071","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Newberry, SC ",96900,100709,108392,114972,122538,127981,134528,144038,155008,166552,177711,185460,187072,194917,205557,217554,232714,245894,252491,242538,241261,256054,264425
"45071","5","CA91","20","1990","Outflows of earnings","Newberry, SC ",42081,46848,50769,56500,61450,68083,73948,81137,84672,92535,99598,107175,104596,113387,124987,128868,136475,143570,152906,145185,146154,152709,156333
"45071","5","CA91","30","1990","Residence adjustment","Newberry, SC ",54819,53861,57623,58472,61088,59898,60580,62901,70336,74017,78113,78285,82476,81530,80570,88686,96239,102324,99585,97353,95107,103345,108092
"45073","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Oconee, SC ",147740,151007,161526,172743,183990,195723,200972,215533,231729,244137,276519,281911,284677,295325,304056,322661,348209,373059,379364,340709,340747,386149,394553
"45073","5","CA91","20","1990","Outflows of earnings","Oconee, SC ",140417,136332,137897,144049,153539,165284,174310,184367,201580,218446,219880,256256,255623,258345,266308,258656,265895,266782,286455,290341,315006,302862,309857
"45073","5","CA91","30","1990","Residence adjustment","Oconee, SC ",7323,14675,23629,28694,30451,30439,26662,31166,30149,25691,56639,25655,29054,36980,37748,64005,82314,106277,92909,50368,25741,83287,84696
"45075","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Orangeburg, SC ",150179,153937,164455,172487,183161,193003,203059,215824,236365,253543,268159,288508,296221,308976,326179,339422,360391,378625,385197,362117,363443,383657,387597
"45075","5","CA91","20","1990","Outflows of earnings","Orangeburg, SC ",113636,115736,125943,134552,141850,147046,155242,168459,181643,191122,201302,208568,215632,223771,232245,236806,250609,264866,264573,257667,248295,262183,264765
"45075","5","CA91","30","1990","Residence adjustment","Orangeburg, SC ",36543,38201,38512,37935,41311,45957,47817,47365,54722,62421,66857,79940,80589,85205,93934,102616,109782,113759,120624,104450,115148,121474,122832
"45077","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Pickens, SC ",456648,465068,491538,529128,569100,612772,664235,688203,703014,748943,800024,870326,862082,888776,901577,919165,943861,977744,993927,913260,916149,968434,996504
"45077","5","CA91","20","1990","Outflows of earnings","Pickens, SC ",216656,225241,233299,244616,255122,270689,262854,287111,326685,343733,366705,370841,383167,396419,411577,445957,494933,529821,555499,536000,550254,590082,606838
"45077","5","CA91","30","1990","Residence adjustment","Pickens, SC ",239992,239827,258239,284512,313978,342083,401381,401092,376329,405210,433319,499485,478915,492357,490000,473208,448928,447923,438428,377260,365895,378352,389666
"45079","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Richland, SC ",470676,501652,521739,561945,615387,662740,727438,795744,871508,851160,922137,946370,987184,1048998,1153996,1224633,1311186,1408314,1475469,1417431,1527529,1665394,1756227
"45079","5","CA91","20","1990","Outflows of earnings","Richland, SC ",1662335,1680352,1829339,1886690,1990896,2105637,2194562,2322114,2510607,2966659,3138220,3179385,3243569,3374982,3477446,3659914,3945067,4080668,4174410,4086516,3858802,4000922,4071394
"45079","5","CA91","30","1990","Residence adjustment","Richland, SC ",-1191659,-1178700,-1307600,-1324745,-1375509,-1442897,-1467124,-1526370,-1639099,-2115499,-2216083,-2233015,-2256385,-2325984,-2323450,-2435281,-2633881,-2672354,-2698941,-2669085,-2331273,-2335528,-2315167
"45081","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Saluda, SC ",88821,93828,105555,114605,122495,134086,143282,155365,168350,164890,176223,184230,189001,198387,223659,237758,259204,278842,298893,301423,315270,342981,361816
"45081","5","CA91","20","1990","Outflows of earnings","Saluda, SC ",12029,12895,13555,14926,16279,16664,17865,20533,22246,25792,28238,31827,31399,32207,47717,50200,48538,46643,44014,40757,40337,39744,37447
"45081","5","CA91","30","1990","Residence adjustment","Saluda, SC ",76792,80933,92000,99679,106216,117422,125417,134832,146104,139098,147985,152403,157602,166180,175942,187558,210666,232199,254879,260666,274933,303237,324369
"45083","5","CA91","10","1990","Inflows of earnings (thousands of dollars)","Spartanburg, SC ",431980,442084,437769,485387,515098,554781,600620,641420,675619,758799,830045,839476,824365,843798,838558,863622,881021,907993,934434,860097,837271,885874,898878
"45083","5","CA91","20","1990","Outflows of earnings","Spartanburg, SC ",470917,494671,587048,621073,689945,764510,796655,860987,961475,982006,1042684,1108631,1132448,1164266,1234952,1279439,1389580,1486230,1527847,1406948,1478592,1590430,1672645
"45083","5","CA91","30","1990","Residence adjustment","Spartanburg, SC ",-38937,-52587,-149279,-135686,-174847,-209729,-196035,-219567,-285856,-223207,-212639,-269155,-308083,-320468,-396394,-415817,-508559,-578237,-593413,-546851,-641321,-704556,-773767
