"FIPS","Region","Table","LineCode","FirstYear","LineTitle","AreaName","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
"18001","3","CA91","10","1990","Inflows of earnings (thousands of dollars)","Adams, IN ",97233,100317,112821,124338,136062,140113,145651,155944,159580,170740,182004,193323,194218,196582,199034,205393,213399,216949,218007,199945,203404,219535,232733
"18001","3","CA91","20","1990","Outflows of earnings","Adams, IN ",74459,78101,81923,85652,99435,105937,108578,117674,143741,151501,154816,146047,155252,167908,186599,179842,180571,183234,162044,131875,156404,155555,158968
"18001","3","CA91","30","1990","Residence adjustment","Adams, IN ",22774,22216,30898,38686,36627,34176,37073,38270,15839,19239,27188,47276,38966,28674,12435,25551,32828,33715,55963,68070,47000,63980,73765
"18003","3","CA91","10","1990","Inflows of earnings (thousands of dollars)","Allen, IN ",296161,304808,337392,359868,391800,433595,463783,494249,551981,588873,603796,600620,617512,647614,670031,686615,693488,699386,679152,610458,632158,683478,724017
"18003","3","CA91","20","1990","Outflows of earnings","Allen, IN ",784673,817658,919881,984960,1088549,1096701,1106712,1187993,1262059,1333218,1435027,1464237,1472089,1465840,1506419,1552606,1633620,1688705,1673315,1541955,1602326,1698787,1730685
"18003","3","CA91","30","1990","Residence adjustment","Allen, IN ",-488512,-512850,-582489,-625092,-696749,-663106,-642929,-693744,-710078,-744345,-831231,-863617,-854577,-818226,-836388,-865991,-940132,-989319,-994163,-931497,-970168,-1015309,-1006668
"18005","3","CA91","10","1990","Inflows of earnings (thousands of dollars)","Bartholomew, IN ",110040,113250,121891,129528,140959,150598,154412,163650,176520,191103,200266,217619,223350,229618,237913,242369,252117,258175,262821,247165,256236,270625,285496
"18005","3","CA91","20","1990","Outflows of earnings","Bartholomew, IN ",249420,264286,307056,354875,378431,404496,420640,444719,485719,503526,534142,511162,513105,528335,574369,604670,643464,682473,714674,625849,654270,740148,857505
"18005","3","CA91","30","1990","Residence adjustment","Bartholomew, IN ",-139380,-151036,-185165,-225347,-237472,-253898,-266228,-281069,-309199,-312423,-333876,-293543,-289755,-298717,-336456,-362301,-391347,-424298,-451853,-378684,-398034,-469523,-572009
"18007","3","CA91","10","1990","Inflows of earnings (thousands of dollars)","Benton, IN ",47753,49683,54639,57754,60476,62994,65437,71395,76266,76330,81348,83110,83535,84257,89458,93194,94058,94743,95357,88621,86403,92153,93159
"18007","3","CA91","20","1990","Outflows of earnings","Benton, IN ",10141,11312,11174,12146,13387,14363,15103,15328,16538,19282,20116,21193,21237,21803,21809,22541,23862,25417,27640,28026,29624,30656,32227
"18007","3","CA91","30","1990","Residence adjustment","Benton, IN ",37612,38371,43465,45608,47089,48631,50334,56067,59728,57048,61232,61917,62298,62454,67649,70653,70196,69326,67717,60595,56779,61497,60932
"18009","3","CA91","10","1990","Inflows of earnings (thousands of dollars)","Blackford, IN ",54722,57042,61837,65307,71128,74661,76192,79548,82975,87693,91761,93248,94794,96315,96461,98410,100447,100803,99692,92010,94969,100407,102588
"18009","3","CA91","20","1990","Outflows of earnings","Blackford, IN ",22422,21829,23593,24363,28492,31140,34102,38016,40578,44698,45729,46669,46888,46692,47699,48628,49119,50371,47066,42275,43104,43934,43562
"18009","3","CA91","30","1990","Residence adjustment","Blackford, IN ",32300,35213,38244,40944,42636,43521,42090,41532,42397,42995,46032,46579,47906,49623,48762,49782,51328,50432,52626,49735,51865,56473,59026
"18011","3","CA91","10","1990","Inflows of earnings (thousands of dollars)","Boone, IN ",369717,401776,451822,483806,541364,559478,602616,651558,716178,756569,799552,850939,850457,865457,903875,952941,1037706,1078304,1130823,1075764,1155062,1242048,1313512
